Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
14,6,2022-01-27,"Chicken Daddy - a Fun Design for Every Rooster in The Basket T-Shirt","Lustige Hühner - und Hahn Designs",B09R9TJCBY,488517,LOW,114,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Daddy%20-%20a%20Fun%20Design%20for%20Every%20Rooster%20in%20The%20Basket%20T-Shirt,5/31/2026
15,6,2025-02-17,"Rooster Wearing Sunglasses Photobooth Selfie Farm Chicken T-Shirt","N/A",B0DXFKD1PR,320214,LOW,129,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rooster%20Wearing%20Sunglasses%20Photobooth%20Selfie%20Farm%20Chicken%20T-Shirt,5/31/2026
16,6,2024-10-13,"Chicken Art Crazy Chicken Gifts for Men Women Kid Boy Family T-Shirt","N/A",B0DJZNS2T9,260858,MEDIUM,593,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Art%20Crazy%20Chicken%20Gifts%20for%20Men%20Women%20Kid%20Boy%20Family%20T-Shirt,5/31/2026
17,6,2023-04-17,"Chicken Bandana Girl - Poultry Owner Rancher Farmer Backyard T-Shirt","Funny Chicken Shirts",B0C2RTT7JB,650437,LOW,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Bandana%20Girl%20-%20Poultry%20Owner%20Rancher%20Farmer%20Backyard%20T-Shirt,5/31/2026
18,6,2019-09-12,"Backyard Chicken Farmer Distressed Gift for Chicken Moms Dad T-Shirt","Chicken Farmer Backyard Chicken Coop Gift Tees",B07XVC8CF9,755938,LOW,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Farmer%20Distressed%20Gift%20for%20Chicken%20Moms%20Dad%20T-Shirt,5/31/2026
19,6,2022-10-06,"Funny Animal Farm Guess What Chicken Butt White Design T-Shirt","Guess Whats Chicken Butt Funny Gifts",B0BHJ6ZM85,638894,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Animal%20Farm%20Guess%20What%20Chicken%20Butt%20White%20Design%20T-Shirt,5/31/2026
20,6,2017-09-20,"Funny Chicken Design Chicken Farmers I Love My Ladies T-Shirt","Funny Backyard Chicken Gifts",B07PKKDJ3H,667922,LOW,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Chicken%20Design%20Chicken%20Farmers%20I%20Love%20My%20Ladies%20T-Shirt,5/31/2026
21,6,2017-07-22,"The Chicken Dad T-Shirt Pet Lover Tee Cute T-Shirt","Funny Father's Day T-shirt Gift",B07P8CNJZV,619625,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Chicken%20Dad%20T-Shirt%20Pet%20Lover%20Tee%20Cute%20T-Shirt,5/31/2026
22,6,2020-02-12,"Chicken Strips Pun, Funny, Jokes, Sarcastic, Life Quotes T-Shirt","Chicken Strips, Gag Gifts",B084QB738G,933475,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Strips%20Pun%2C%20Funny%2C%20Jokes%2C%20Sarcastic%2C%20Life%20Quotes%20T-Shirt,5/31/2026
23,5,2024-10-15,"Chicken Shirt Adult Kids Men Women Chicken Hen Body Costume T-Shirt","N/A",B0DK413QR9,622176,LOW,201,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Shirt%20Adult%20Kids%20Men%20Women%20Chicken%20Hen%20Body%20Costume%20T-Shirt,5/31/2026
24,5,2025-09-01,"Eagerlys Colorful Funny Chicken Art,for Men Women Kids T-Shirt","N/A",B0FPD8MM13,425763,LOW,308,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Eagerlys%20Colorful%20Funny%20Chicken%20Art%2Cfor%20Men%20Women%20Kids%20T-Shirt,5/31/2026
25,5,2023-09-20,"Various Chickens - Chicken Breeds T-Shirt","Chickens and chicken designs",B0CJG4VDTN,515269,LOW,315,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Various%20Chickens%20-%20Chicken%20Breeds%20T-Shirt,5/31/2026
26,5,2025-07-24,"F-CAW-F Funny Chicken Scream Humor Tank Top","N/A",B0FJSHY3HD,455308,LOW,404,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=F-CAW-F%20Funny%20Chicken%20Scream%20Humor%20Tank%20Top,5/31/2026
27,5,2025-05-17,"Local Egg Dealer Rooster Farmer Chicken T-Shirt","Crazy Chicken Gifts For Chicken Lovers & Owners",B0F91JGBX9,482476,LOW,415,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Local%20Egg%20Dealer%20Rooster%20Farmer%20Chicken%20T-Shirt,5/31/2026
28,5,2020-09-25,"Cool Rooster Wearing Sunglasses Retro Vintage Chicken Tee T-Shirt Small","Funny Farm Animals Apparel",B08K39MB7J,467310,LOW,446,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cool%20Rooster%20Wearing%20Sunglasses%20Retro%20Vintage%20Chicken%20Tee%20T-Shirt%20Small,5/31/2026
29,5,2025-10-13,"Henopause Women Collecting Chicken Funny Farm Chicken Lovers T-Shirt","N/A",B0FVY7LCG1,501177,LOW,457,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Henopause%20Women%20Collecting%20Chicken%20Funny%20Farm%20Chicken%20Lovers%20T-Shirt,5/31/2026
30,5,2026-04-24,"Just A Girl Who Loves Chickens Cute Floral Animals Lover T-Shirt","N/A",B0GYDKFW35,427116,LOW,469,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20A%20Girl%20Who%20Loves%20Chickens%20Cute%20Floral%20Animals%20Lover%20T-Shirt,5/31/2026
31,5,2022-05-06,"Chicken Daddy Vintage Poultry Farmer Funny Fathers Day Mens T-Shirt","Vintage Tees",B09ZQ33GTV,416373,LOW,497,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Daddy%20Vintage%20Poultry%20Farmer%20Funny%20Fathers%20Day%20Mens%20T-Shirt,5/31/2026
32,5,2025-04-10,"Chicken Game Don't Look At The Chicken Funny Chicken Joke T-Shirt","N/A",B0F4HWDMQ1,305178,MEDIUM,518,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Game%20Don't%20Look%20At%20The%20Chicken%20Funny%20Chicken%20Joke%20T-Shirt,5/31/2026
33,5,2024-10-24,"Chicken Japanese Art Funny Chicken Gifts for Men Women Kid T-Shirt","N/A",B0DKTF63X5,507575,MEDIUM,548,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Japanese%20Art%20Funny%20Chicken%20Gifts%20for%20Men%20Women%20Kid%20T-Shirt,5/31/2026
34,5,2025-01-05,"Chicken Game Don't Look at The Chicken Funny Chicken T-Shirt","N/A",B0DS9QCVND,521304,MEDIUM,573,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Game%20Don't%20Look%20at%20The%20Chicken%20Funny%20Chicken%20T-Shirt,5/31/2026
35,5,2023-11-09,"Chicken Sunglasses Animal Farm Funny for Farmer Men Women T-Shirt","Funny Rooster Chicken Lover Graphic Tees",B0CN1NDYY8,439401,MEDIUM,593,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Sunglasses%20Animal%20Farm%20Funny%20for%20Farmer%20Men%20Women%20T-Shirt,5/31/2026
36,5,2018-08-08,"Chicken Vintage T Shirt Funny Poultry Farmer Gifts Tee Man W T-Shirt","Chicken Tee Vintage Chickens T-shirts",B07GB6FH8C,449039,MEDIUM,688,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Vintage%20T%20Shirt%20Funny%20Poultry%20Farmer%20Gifts%20Tee%20Man%20W%20T-Shirt,5/31/2026
37,5,2024-04-07,"i Raise Chickens I'm Literally a Chicken Tender T-Shirt","I Raise Chickens Im Literally Chicken Tender",B0D12H67Y8,552938,MEDIUM,689,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=i%20Raise%20Chickens%20I'm%20Literally%20a%20Chicken%20Tender%20T-Shirt,5/31/2026
38,5,2017-10-24,"The Chicken Whisperer Funny Chicken Lover Farming T-Shirt T-Shirt","Funny Chicken Lover & Chicken Farmer Shirts",B07PH9PW2B,304023,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Chicken%20Whisperer%20Funny%20Chicken%20Lover%20Farming%20T-Shirt%20T-Shirt,5/31/2026
39,5,2023-11-20,"Just A Girl Who Loves Chickens - Farm Animal Chicken T-Shirt","Funny Chicken Shirts",B0CNQGCD85,490713,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20A%20Girl%20Who%20Loves%20Chickens%20-%20Farm%20Animal%20Chicken%20T-Shirt,5/31/2026
40,4,2019-03-24,"Funny Chicken Rooster Stop Staring At My Cock T-Shirt Gift T-Shirt","Funny Chicken Rooster Cock T-Shirt",B07PWTC7BW,646040,LOW,325,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Chicken%20Rooster%20Stop%20Staring%20At%20My%20Cock%20T-Shirt%20Gift%20T-Shirt,5/31/2026
41,4,2023-11-29,"Chicken 4th of July Animal T-Shirt","American Flag Rooster",B0CP5BVB6X,781513,MEDIUM,517,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%204th%20of%20July%20Animal%20T-Shirt,5/31/2026
42,4,2024-04-30,"Funny Cat on a Chicken Lover T-Shirt","Funny Cat Riding Chicken",B0D31WWXVF,699749,MEDIUM,667,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cat%20on%20a%20Chicken%20Lover%20T-Shirt,5/31/2026
43,4,2018-03-20,"Yep I Talk to Chickens Shirt | Cute Chicken Buffs Tee Gift T-Shirt","Funny Unique I Love Eating Chicken T-shirts",B07C8DFPBY,696267,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yep%20I%20Talk%20to%20Chickens%20Shirt%20%7C%20Cute%20Chicken%20Buffs%20Tee%20Gift%20T-Shirt,5/31/2026
44,3,2023-04-17,"Farm Chickens - Chicken Lover Poultry Owner Rancher Farmer T-Shirt","Funny Chicken Shirts",B0C2R82PBH,1006525,LOW,478,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Farm%20Chickens%20-%20Chicken%20Lover%20Poultry%20Owner%20Rancher%20Farmer%20T-Shirt,5/31/2026
45,3,2022-12-13,"T-Shirt","I'll Just Have The Chicken Tenders",B0BPYXZPTM,642026,HIGH,2000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'll%20Just%20Have%20The%20Chicken%20Tenders%20t-shirt,5/31/2026
46,3,2024-09-01,"Rooster Chicken Sunglasses T-Shirt","N/A",B0DFVK2RHH,996620,HIGH,2000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rooster%20Chicken%20Sunglasses%20T-Shirt,5/31/2026
47,2,2022-03-10,"and Glasses T-Shirt","cute Women Girl Chicken With Bandana Headband",B09V6T113H,730358,HIGH,60000,Poor,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=and%20Glasses%20T-Shirt,5/31/2026
