Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
11,4,2025-02-06,"2021 Original - Fun Retro Birth Year Milestone Birthday Premium Tri-blend T-Shirt","Born 2021 Cool Retro Milestone Birthday Gift EBD",B0DW8ZPBWH,N/A,LOW,15,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2021%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Premium%20Tri-blend%20T-Shirt,6/2/2026
12,4,2025-02-06,"2020 Original - Fun Retro Birth Year Milestone Birthday Long Sleeve T-Shirt","Born 2020 Cool Retro Milestone Birthday Gift EBD",B0DW92498X,N/A,LOW,17,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2020%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
13,4,2025-02-06,"2024 Original - Fun Retro Birth Year Milestone Birthday Premium Tri-blend T-Shirt","Born 2024 Cool Retro Milestone Birthday Gift EBD",B0DW9133Y7,N/A,LOW,17,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2024%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Premium%20Tri-blend%20T-Shirt,6/2/2026
14,4,2025-02-22,"Milestone Birthday 50th Birthday Tips Taxes Hourly Wage Pun T-Shirt","Milestone Birthday 50th Birthday Tips Taxes Funny",B0DY4NDD3Y,N/A,LOW,18,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Milestone%20Birthday%2050th%20Birthday%20Tips%20Taxes%20Hourly%20Wage%20Pun%20T-Shirt,6/2/2026
15,4,2025-03-03,"Milestone Birthday 50th Birthday Tips Taxes Hourly Wage Pun Long Sleeve T-Shirt","Milestone Birthday 50th Birthday Tips Taxes Funny",B0DZ1XR7NZ,N/A,LOW,21,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Milestone%20Birthday%2050th%20Birthday%20Tips%20Taxes%20Hourly%20Wage%20Pun%20Long%20Sleeve%20T-Shirt,6/2/2026
16,4,2025-02-06,"2021 Original - Fun Retro Birth Year Milestone Birthday Long Sleeve T-Shirt","Born 2021 Cool Retro Milestone Birthday Gift EBD",B0DW8ZRDV2,N/A,LOW,21,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2021%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
17,4,2025-02-06,"2018 Original - Fun Retro Birth Year Milestone Birthday Premium Tri-blend T-Shirt","Born 2018 Cool Retro Milestone Birthday Gift EBD",B0DW8Z4C23,N/A,LOW,23,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2018%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Premium%20Tri-blend%20T-Shirt,6/2/2026
18,4,2025-02-06,"2025 Original - Fun Retro Birth Year Milestone Birthday Premium Tri-blend T-Shirt","Born 2025 Cool Retro Milestone Birthday Gift EBD",B0DW8Z3VD3,N/A,LOW,24,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2025%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Premium%20Tri-blend%20T-Shirt,6/2/2026
19,4,2025-02-06,"2025 Original - Fun Retro Birth Year Milestone Birthday Long Sleeve T-Shirt","Born 2025 Cool Retro Milestone Birthday Gift EBD",B0DW91KGFL,N/A,LOW,25,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2025%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
20,4,2025-02-06,"2020 Original - Fun Retro Birth Year Milestone Birthday Premium Tri-blend T-Shirt","Born 2020 Cool Retro Milestone Birthday Gift EBD",B0DW8ZCSRJ,N/A,LOW,25,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2020%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Premium%20Tri-blend%20T-Shirt,6/2/2026
21,4,2025-02-06,"Womens 2018 Original - Fun Retro Birth Year Milestone Birthday V-Neck T-Shirt","Born 2018 Cool Retro Milestone Birthday Gift EBD",B0DW8ZR2MW,N/A,LOW,27,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%202018%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20V-Neck%20T-Shirt,6/2/2026
22,4,2025-07-23,"Womens Oldometer 49 Pixel Number Milestone Birthday Humor V-Neck T-Shirt","Funny Nostalgic 49th Birthday Milestone Humor",B0FJNTFD9F,N/A,LOW,33,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Oldometer%2049%20Pixel%20Number%20Milestone%20Birthday%20Humor%20V-Neck%20T-Shirt,6/2/2026
23,4,2025-06-11,"Chapter 90 A Literary Milestone 90th Birthday Book Lovers T-Shirt","Chapter Birthday Book Lovers Girls Women Outfits",B0FCQJ9SH2,3352550,LOW,34,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chapter%2090%20A%20Literary%20Milestone%2090th%20Birthday%20Book%20Lovers%20T-Shirt,6/2/2026
24,4,2025-09-17,"77: The Legend Continues - Birthday Gift for Milestone Age T-Shirt, Men, Asphalt Grey","Generic",B0FRKD7MJF,2700788,LOW,36,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=77%3A%20The%20Legend%20Continues%20-%20Birthday%20Gift%20for%20Milestone%20Age%20T-Shirt%2C%20Men%2C%20Asphalt%20Grey,6/2/2026
25,4,2022-02-21,"Queen-ager - ""Senior Woman"" Milestone Birthday Long Sleeve T-Shirt","Funny Queen shirts and gifts",B09T2GXZ2G,3628975,LOW,38,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Queen-ager%20-%20%22Senior%20Woman%22%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
26,4,2025-02-06,"Womens 2021 Original - Fun Retro Birth Year Milestone Birthday V-Neck T-Shirt","Born 2021 Cool Retro Milestone Birthday Gift EBD",B0DW8ZZSF3,N/A,LOW,39,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%202021%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20V-Neck%20T-Shirt,6/2/2026
27,4,2025-02-06,"2021 Original - Fun Retro Birth Year Milestone Birthday T-Shirt","Born 2021 Cool Retro Milestone Birthday Gift EBD",B0DW8Z62QZ,N/A,LOW,44,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2021%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20T-Shirt,6/2/2026
28,4,2025-02-06,"Womens 2024 Original - Fun Retro Birth Year Milestone Birthday V-Neck T-Shirt","Born 2024 Cool Retro Milestone Birthday Gift EBD",B0DW8ZHL2S,N/A,LOW,45,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%202024%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20V-Neck%20T-Shirt,6/2/2026
29,4,2025-08-20,"Born in 1972 Milestone Birthday Legendary Since 1972 Soccer Premium Tri-Blend T-Shirt","Milestone Birthday Gift Man Woman Born in 1972",B0FN67GDTZ,N/A,LOW,46,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201972%20Milestone%20Birthday%20Legendary%20Since%201972%20Soccer%20Premium%20Tri-Blend%20T-Shirt,6/2/2026
30,4,2025-02-06,"2023 Original - Fun Retro Birth Year Milestone Birthday T-Shirt","Born 2023 Cool Retro Milestone Birthday Gift EBD",B0DW92NBHV,N/A,LOW,46,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2023%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20T-Shirt,6/2/2026
31,4,2025-02-06,"2023 Original - Fun Retro Birth Year Milestone Birthday Long Sleeve T-Shirt","Born 2023 Cool Retro Milestone Birthday Gift EBD",B0DW9175VC,N/A,LOW,48,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2023%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
32,4,2025-08-20,"Born in 1965 Milestone Birthday Legendary Since 1965 Soccer Premium Tri-Blend T-Shirt","Milestone Birthday Gift Man Woman Born in 1965",B0FN6HPX95,N/A,LOW,49,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201965%20Milestone%20Birthday%20Legendary%20Since%201965%20Soccer%20Premium%20Tri-Blend%20T-Shirt,6/2/2026
33,4,2025-08-20,"Womens Born in 1973 Milestone Birthday Legendary Since 1973 Soccer V-Neck T-Shirt","Milestone Birthday Gift Man Woman Born in 1973",B0FN6HM6YV,N/A,LOW,49,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Born%20in%201973%20Milestone%20Birthday%20Legendary%20Since%201973%20Soccer%20V-Neck%20T-Shirt,6/2/2026
34,4,2025-08-20,"Born in 1961 Milestone Birthday Legendary Since 1961 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1961",B0FN6H83D4,N/A,LOW,50,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201961%20Milestone%20Birthday%20Legendary%20Since%201961%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
35,4,2025-02-06,"Womens 2023 Original - Fun Retro Birth Year Milestone Birthday V-Neck T-Shirt","Born 2023 Cool Retro Milestone Birthday Gift EBD",B0DW92H2VT,N/A,LOW,50,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%202023%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20V-Neck%20T-Shirt,6/2/2026
36,4,2025-02-06,"2024 Original - Fun Retro Birth Year Milestone Birthday T-Shirt","Born 2024 Cool Retro Milestone Birthday Gift EBD",B0DW91T4YH,N/A,LOW,50,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2024%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20T-Shirt,6/2/2026
37,4,2025-02-06,"Womens 2013 Original - Fun Retro Birth Year Milestone Birthday V-Neck T-Shirt","Born 2013 Cool Retro Milestone Birthday Gift EBD",B0DW918ZHF,N/A,LOW,51,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%202013%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20V-Neck%20T-Shirt,6/2/2026
38,4,2025-12-30,"70th Birthday Cruise Vacation Fireworks Island Palm Art Tank Top","Island Celebration Milestone Cruise Apparel Ideas",B0GD87GPJT,2087950,LOW,52,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=70th%20Birthday%20Cruise%20Vacation%20Fireworks%20Island%20Palm%20Art%20Tank%20Top,6/2/2026
39,4,2025-07-23,"Oldometer 49 Pixel Number Milestone Birthday Humor Long Sleeve T-Shirt","Funny Nostalgic 49th Birthday Milestone Humor",B0FJPCB98T,N/A,LOW,52,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oldometer%2049%20Pixel%20Number%20Milestone%20Birthday%20Humor%20Long%20Sleeve%20T-Shirt,6/2/2026
40,4,2025-08-20,"Born in 1968 Milestone Birthday Legendary Since 1968 Soccer T-Shirt","Milestone Birthday Gift Man Woman Born in 1968",B0FN6L72M5,N/A,LOW,53,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201968%20Milestone%20Birthday%20Legendary%20Since%201968%20Soccer%20T-Shirt,6/2/2026
41,4,2025-08-20,"Born in 1973 Milestone Birthday Legendary Since 1973 Soccer T-Shirt","Milestone Birthday Gift Man Woman Born in 1973",B0FN6J7B2F,N/A,LOW,54,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201973%20Milestone%20Birthday%20Legendary%20Since%201973%20Soccer%20T-Shirt,6/2/2026
42,4,2025-08-20,"Born in 1973 Milestone Birthday Legendary Since 1973 Soccer Premium Tri-Blend T-Shirt","Milestone Birthday Gift Man Woman Born in 1973",B0FN6HMXTX,N/A,LOW,54,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201973%20Milestone%20Birthday%20Legendary%20Since%201973%20Soccer%20Premium%20Tri-Blend%20T-Shirt,6/2/2026
43,4,2025-02-06,"2024 Original - Fun Retro Birth Year Milestone Birthday Long Sleeve T-Shirt","Born 2024 Cool Retro Milestone Birthday Gift EBD",B0DW8ZJYG4,N/A,LOW,55,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2024%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
44,4,2025-08-19,"Born in 1960 Milestone Birthday Legendary Since 1960 Soccer Premium Tri-Blend T-Shirt","Milestone Birthday Gift Man Woman Born in 1960",B0FMZQ9SM3,N/A,LOW,56,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201960%20Milestone%20Birthday%20Legendary%20Since%201960%20Soccer%20Premium%20Tri-Blend%20T-Shirt,6/2/2026
45,4,2025-02-06,"Womens 2025 Original - Fun Retro Birth Year Milestone Birthday V-Neck T-Shirt","Born 2025 Cool Retro Milestone Birthday Gift EBD",B0DW925FNL,N/A,LOW,56,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%202025%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20V-Neck%20T-Shirt,6/2/2026
46,4,2025-02-06,"2022 Original - Fun Retro Birth Year Milestone Birthday T-Shirt","Born 2022 Cool Retro Milestone Birthday Gift EBD",B0DW8ZP3H9,N/A,LOW,58,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=2022%20Original%20-%20Fun%20Retro%20Birth%20Year%20Milestone%20Birthday%20T-Shirt,6/2/2026
47,4,2025-08-20,"Born in 1966 Milestone Birthday Legendary Since 1966 Soccer Premium Tri-Blend T-Shirt","Milestone Birthday Gift Man Woman Born in 1966",B0FN6L4HYC,N/A,LOW,61,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201966%20Milestone%20Birthday%20Legendary%20Since%201966%20Soccer%20Premium%20Tri-Blend%20T-Shirt,6/2/2026
48,4,2025-08-20,"Born in 1962 Milestone Birthday Legendary Since 1962 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1962",B0FN6HK7Q7,N/A,LOW,61,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201962%20Milestone%20Birthday%20Legendary%20Since%201962%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
49,4,2025-08-20,"Born in 1975 Milestone Birthday Legendary Since 1975 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1975",B0FN67FBRD,N/A,LOW,62,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201975%20Milestone%20Birthday%20Legendary%20Since%201975%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
50,4,2025-08-20,"Born in 1969 Milestone Birthday Legendary Since 1969 Soccer T-Shirt","Milestone Birthday Gift Man Woman Born in 1969",B0FN6HQK6G,N/A,LOW,67,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201969%20Milestone%20Birthday%20Legendary%20Since%201969%20Soccer%20T-Shirt,6/2/2026
51,4,2025-02-18,"MAN, I FEEL LIKE I'M 30 Milestone Birthday Long Sleeve T-Shirt","Milestone Birthday Design",B0DXLGS8PG,N/A,LOW,68,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=MAN%2C%20I%20FEEL%20LIKE%20I'M%2030%20Milestone%20Birthday%20Long%20Sleeve%20T-Shirt,6/2/2026
52,4,2025-08-20,"Born in 1972 Milestone Birthday Legendary Since 1972 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1972",B0FN6HFZDC,N/A,LOW,70,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201972%20Milestone%20Birthday%20Legendary%20Since%201972%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
53,4,2025-07-23,"Oldometer 49 Pixel Number Milestone Birthday Humor T-Shirt","Funny Nostalgic 49th Birthday Milestone Humor",B0FJPL7HKS,N/A,LOW,70,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oldometer%2049%20Pixel%20Number%20Milestone%20Birthday%20Humor%20T-Shirt,6/2/2026
54,4,2025-08-20,"Born in 1961 Milestone Birthday Legendary Since 1961 Soccer Premium Tri-Blend T-Shirt","Milestone Birthday Gift Man Woman Born in 1961",B0FN6N21KC,N/A,LOW,73,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201961%20Milestone%20Birthday%20Legendary%20Since%201961%20Soccer%20Premium%20Tri-Blend%20T-Shirt,6/2/2026
55,4,2025-08-20,"Born in 1972 Milestone Birthday Legendary Since 1972 Soccer T-Shirt","Milestone Birthday Gift Man Woman Born in 1972",B0FN6B8Q6S,N/A,LOW,73,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201972%20Milestone%20Birthday%20Legendary%20Since%201972%20Soccer%20T-Shirt,6/2/2026
56,4,2025-08-19,"Womens Born in 1960 Milestone Birthday Legendary Since 1960 Soccer V-Neck T-Shirt","Milestone Birthday Gift Man Woman Born in 1960",B0FN111YZV,N/A,LOW,74,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Born%20in%201960%20Milestone%20Birthday%20Legendary%20Since%201960%20Soccer%20V-Neck%20T-Shirt,6/2/2026
57,4,2025-08-19,"Born in 1960 Milestone Birthday Legendary Since 1960 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1960",B0FMZX1MNT,N/A,LOW,75,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201960%20Milestone%20Birthday%20Legendary%20Since%201960%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
58,4,2025-02-18,"MAN, I FEEL LIKE I'M 30 Milestone Birthday T-Shirt","Milestone Birthday Design",B0DXLG3DYK,N/A,LOW,81,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=MAN%2C%20I%20FEEL%20LIKE%20I'M%2030%20Milestone%20Birthday%20T-Shirt,6/2/2026
59,4,2025-06-11,"Chapter 11 A Literary Milestone 11th Birthday Book Lovers T-Shirt","Chapter Birthday Book Lovers Girls Women Outfits",B0FCQNZS9S,2234538,LOW,83,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chapter%2011%20A%20Literary%20Milestone%2011th%20Birthday%20Book%20Lovers%20T-Shirt,6/2/2026
60,4,2025-08-21,"Born in 1976 Milestone Birthday Legendary Since 1976 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1976",B0FN67M3Y1,N/A,LOW,83,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201976%20Milestone%20Birthday%20Legendary%20Since%201976%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
61,4,2025-12-09,"Cruising Into My 60th Birthday Skeleton Pirate Milestone T-Shirt","Salty Bone Voyage Co.",B0G5ZHC9KW,3844522,LOW,87,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruising%20Into%20My%2060th%20Birthday%20Skeleton%20Pirate%20Milestone%20T-Shirt,6/2/2026
62,4,2025-08-20,"Born in 1969 Milestone Birthday Legendary Since 1969 Soccer Long Sleeve T-Shirt","Milestone Birthday Gift Man Woman Born in 1969",B0FN6LNJ4R,N/A,LOW,87,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Born%20in%201969%20Milestone%20Birthday%20Legendary%20Since%201969%20Soccer%20Long%20Sleeve%20T-Shirt,6/2/2026
