Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
11,6,2026-04-05,"i just Want to Crochet and Hang Out with My Dog Men Women T-Shirt","Vintage Crochet Lover Dog Friend Cozy Handmade",B0GW76FB7Z,583977,LOW,214,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=i%20just%20Want%20to%20Crochet%20and%20Hang%20Out%20with%20My%20Dog%20Men%20Women%20T-Shirt,5/30/2026
12,6,2017-12-04,"Super Sexy Plumber Funny Plumbing T-Shirt","Plumber Gifts Tee",B07PCQ3KY4,550597,LOW,235,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Super%20Sexy%20Plumber%20Funny%20Plumbing%20T-Shirt,5/30/2026
13,6,2023-12-22,"Who Shit My Pants? Funny Silly Saying Stupid Cringe Sarcasm T-Shirt","Funny Silly Sayings",B0CQTLR7L4,589461,LOW,288,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Who%20Shit%20My%20Pants%3F%20Funny%20Silly%20Saying%20Stupid%20Cringe%20Sarcasm%20T-Shirt,5/30/2026
14,5,2019-08-26,"100% Certified Asshole Love me or Hate me Either Way T-Shirt T-Shirt","Funny Sarcasm Trending Tshirt gifts People",B07WPWF5LK,1170526,LOW,7,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=100%25%20Certified%20Asshole%20Love%20me%20or%20Hate%20me%20Either%20Way%20T-Shirt%20T-Shirt,5/30/2026
15,5,2025-02-26,"Dragon Just So We Are Clear This Yarn Is Mine Funny knitting T-Shirt","Funny Dragon Knitting Tee Shirt",B0DYKB9H38,1431384,LOW,61,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dragon%20Just%20So%20We%20Are%20Clear%20This%20Yarn%20Is%20Mine%20Funny%20knitting%20T-Shirt,5/30/2026
16,5,2024-09-17,"I'm Sorry I Called You an Asshole I Thought You Knew T-Shirt","Funny I'm Sorry I Called You An Asshole Tee Shirt",B0DH7YTG7K,1004309,LOW,73,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'm%20Sorry%20I%20Called%20You%20an%20Asshole%20I%20Thought%20You%20Knew%20T-Shirt,5/30/2026
17,5,2025-08-22,"Yarn Sunflower Knitting Crochet Crocheting Girls Women T-Shirt","Knitting Queen Sunflower Knit Yarn Crochet Knitter",B0FNDD8SL2,1741829,LOW,75,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yarn%20Sunflower%20Knitting%20Crochet%20Crocheting%20Girls%20Women%20T-Shirt,5/30/2026
18,5,2025-11-22,"It's My 8th Birthday Witch Pink and Green Bow Crochet Girl T-Shirt","GG99 Kids Family Birthday Party Costume Store",B0G3GLT38R,1010943,LOW,76,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It's%20My%208th%20Birthday%20Witch%20Pink%20and%20Green%20Bow%20Crochet%20Girl%20T-Shirt,5/30/2026
19,5,2021-12-01,"Moonshine Ain't Illegal Until Caught Moonshiner Redneck Gift T-Shirt","Funny Whiskey Moonshiner Shirts & Gifts",B09MV6DMD8,1201094,LOW,78,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Moonshine%20Ain't%20Illegal%20Until%20Caught%20Moonshiner%20Redneck%20Gift%20T-Shirt,5/30/2026
20,5,2024-06-13,"Womens Santorini Greece Traveling Trip Greek Meet Me In Santorini V-Neck T-Shirt","Travelers Adventure Exploring Lover Trips",B0D6YBS5DC,1156085,LOW,79,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Santorini%20Greece%20Traveling%20Trip%20Greek%20Meet%20Me%20In%20Santorini%20V-Neck%20T-Shirt,5/30/2026
21,5,2021-12-22,"T-Shirt","Vintage Ask Me About My Butthole Cat Butt",B09P1WSRRM,1015148,LOW,93,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Ask%20Me%20About%20My%20Butthole%20Cat%20Butt%20t-shirt,5/30/2026
22,5,2026-05-23,"Crochetopus Octopus Crocheting Knitting Yarn Knitter Crochet T-Shirt","Retro Octopus Crocheter Knitter Crochet Yarn Lover",B0H2QLJPVC,946409,LOW,118,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Crochetopus%20Octopus%20Crocheting%20Knitting%20Yarn%20Knitter%20Crochet%20T-Shirt,5/30/2026
23,5,2022-02-17,"Yarn Ball Pirate Knitting Crochet Crocheter T-Shirt","Funny Knitting Shirts",B09SPNSWDC,865626,LOW,126,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yarn%20Ball%20Pirate%20Knitting%20Crochet%20Crocheter%20T-Shirt,5/30/2026
24,5,2025-06-05,"Cross Stitcher Tarot Card T-Shirt","Dark Humor Skeloton Cross Stitching",B0FC42YQM3,928309,LOW,134,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cross%20Stitcher%20Tarot%20Card%20T-Shirt,5/30/2026
25,5,2025-06-05,"Cross Stitcher Tarot Card T-Shirt","Dark Humor Skeloton Cross Stitching",B0FC4CVNK7,845867,LOW,134,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cross%20Stitcher%20Tarot%20Card%20T-Shirt,5/30/2026
26,5,2019-06-11,"I Hate Sand Shirt - Funny Desert Deployment Hater Gift T-Shirt","I Hate Sand Funny Army Military Sand Hater Tees",B07SYVNQ3J,980041,LOW,180,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Hate%20Sand%20Shirt%20-%20Funny%20Desert%20Deployment%20Hater%20Gift%20T-Shirt,5/30/2026
27,5,2022-02-17,"I'm Okay - Knitting Knitter Crocheting Crocheter Yarn T-Shirt","Funny Knitting Shirts",B09SPNG26N,830837,LOW,187,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'm%20Okay%20-%20Knitting%20Knitter%20Crocheting%20Crocheter%20Yarn%20T-Shirt,5/30/2026
28,5,2024-09-10,"Shalom Peace Hebrew Jewish Dove T-Shirt","TorahWear",B0DGKR3B5P,609026,LOW,201,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Shalom%20Peace%20Hebrew%20Jewish%20Dove%20T-Shirt,5/30/2026
29,5,2025-06-27,"Crochet Because Punching People is Wrong T-Shirt","Crochet Crocheting Yarn Knitting Craft",B0FFW8PY5M,617906,LOW,210,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Crochet%20Because%20Punching%20People%20is%20Wrong%20T-Shirt,5/30/2026
30,5,2024-02-28,"Don't Talk to Me I'm Counting Crochet Crocheting Cat T-Shirt","Crocheting Cat Clothing For Men And Women",B0CWNQKD4P,723650,LOW,229,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Don't%20Talk%20to%20Me%20I'm%20Counting%20Crochet%20Crocheting%20Cat%20T-Shirt,5/30/2026
31,5,2026-01-28,"Don't Talk to Me I'm Counting Crochet Crocheting Cat T-Shirt","Funny Crochet Knitting Cute Cat Lover Men Women",B0GK8Z9QY8,733453,LOW,230,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Don't%20Talk%20to%20Me%20I'm%20Counting%20Crochet%20Crocheting%20Cat%20T-Shirt,5/30/2026
32,5,2026-04-08,"i just Want to Crochet and Hang Out with My Dog T-Shirt","Vintage Crochet Humor Dog Lover Apparel",B0GWH9JDH3,698706,LOW,231,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=i%20just%20Want%20to%20Crochet%20and%20Hang%20Out%20with%20My%20Dog%20T-Shirt,5/30/2026
33,5,2021-02-12,"My Dog and I Talk Sh About You Funny Retro Sunset Gift T-Shirt","My Dog And I Talk Sh About You Funny Gift",B08WJWV35L,944132,LOW,234,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=My%20Dog%20and%20I%20Talk%20Sh%20About%20You%20Funny%20Retro%20Sunset%20Gift%20T-Shirt,5/30/2026
34,5,2022-02-18,"I Turn Strings Into Things Crochet Crocheting Yarn T-Shirt","Women Crocheter Gift Crafty Yarn",B09SVVKDHR,861546,LOW,244,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Turn%20Strings%20Into%20Things%20Crochet%20Crocheting%20Yarn%20T-Shirt,5/30/2026
35,5,2020-02-12,"Funny Photography Gift Design Film Father of SD Card T-Shirt","Fun Photo Joke Gift Design Idea",B084QLJSL8,841997,LOW,259,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Photography%20Gift%20Design%20Film%20Father%20of%20SD%20Card%20T-Shirt,5/30/2026
36,5,2024-06-20,"Funny Dog Lovers Quote in My Golden Doodle Era Cool Women T-Shirt","funny Doodle Lover gift ideas Dog Mama",B0D7NCPVXZ,676901,LOW,272,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Dog%20Lovers%20Quote%20in%20My%20Golden%20Doodle%20Era%20Cool%20Women%20T-Shirt,5/30/2026
37,5,2026-05-12,"I Just Want to Crochet and Hang Out with My Dog T-Shirt","Funny Hobbyist Dog Lover Lifestyle Tee Shirt",B0H1JZQX25,656784,LOW,279,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Just%20Want%20to%20Crochet%20and%20Hang%20Out%20with%20My%20Dog%20T-Shirt,5/30/2026
38,5,2025-12-12,"Just One More Row Skeleton Crochet - Funny Yarn Lover Craft T-Shirt","Skeleton Crochet & Yarn Hobby Designs",B0G6P2XYCB,884715,LOW,284,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20One%20More%20Row%20Skeleton%20Crochet%20-%20Funny%20Yarn%20Lover%20Craft%20T-Shirt,5/30/2026
39,5,2024-05-27,"Yaya Is My Name Crocheting Is My Game Gift T-Shirt","Yaya Loves Crochet",B0D5C4KFLV,876502,LOW,295,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yaya%20Is%20My%20Name%20Crocheting%20Is%20My%20Game%20Gift%20T-Shirt,5/30/2026
40,5,2025-10-26,"Read Books I Cross Stitch Sewing Stitcher Quilt Cross Stitch T-Shirt","Needlework Quilting Knitter Stitching Women Girls",B0FXVNGLY3,824894,LOW,297,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Read%20Books%20I%20Cross%20Stitch%20Sewing%20Stitcher%20Quilt%20Cross%20Stitch%20T-Shirt,5/30/2026
41,5,2024-03-07,"In My Dream World Yarn Is Free Coffee Is Healthy And Crochet T-Shirt","Funny In My Dream World Yarn Tee Shirt",B0CXF7ZMSX,752463,LOW,300,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=In%20My%20Dream%20World%20Yarn%20Is%20Free%20Coffee%20Is%20Healthy%20And%20Crochet%20T-Shirt,5/30/2026
42,5,2019-07-07,"Just Pour Me My Coffee Hand Me My Crochet Funny Crocheting T-Shirt Small","Yarn Craft Co",B07TZDL7CM,497603,LOW,305,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20Pour%20Me%20My%20Coffee%20Hand%20Me%20My%20Crochet%20Funny%20Crocheting%20T-Shirt%20Small,5/30/2026
43,5,2022-10-31,"Cool Sunglasses Cat Lovers My Cats and I Talk Shit About You T-Shirt","Funny Cat Meme Outfits Cute Kitty Cats Lover Gifts",B0BL1QNCFJ,599632,LOW,325,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cool%20Sunglasses%20Cat%20Lovers%20My%20Cats%20and%20I%20Talk%20Shit%20About%20You%20T-Shirt,5/30/2026
44,5,2025-05-08,"Crocheting Is My Therapy Funny Crochet Crocheter T-Shirt","Funny Crocheting for Crocheter Crochet Lover ZC",B0F7ZWZP11,530779,LOW,415,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Crocheting%20Is%20My%20Therapy%20Funny%20Crochet%20Crocheter%20T-Shirt,5/30/2026
45,5,2021-11-01,"Funny Plumber Men Plumber Hourly Rate Plumber T-Shirt Small","Plumber Gifts Co.",B09KS92R8H,436779,MEDIUM,748,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Plumber%20Men%20Plumber%20Hourly%20Rate%20Plumber%20T-Shirt%20Small,5/30/2026
46,4,2025-12-02,"CH ST SC DC HDC If You Can Read This Knitting Abbreviation T-Shirt","Crochet Pattern Shorthand Yarn Lover Craft Stitch",B0G4SWNKZZ,2636575,LOW,12,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=CH%20ST%20SC%20DC%20HDC%20If%20You%20Can%20Read%20This%20Knitting%20Abbreviation%20T-Shirt,5/30/2026
47,4,2025-11-22,"Colorful Granny Square Pattern Mandala Retro Crochet T-Shirt","Vintage Granny Square Retro Crochet Art",B0G3G4FFJG,2938154,LOW,29,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Colorful%20Granny%20Square%20Pattern%20Mandala%20Retro%20Crochet%20T-Shirt,5/30/2026
48,4,2024-05-18,"Kewpie Baby Sewing Seamstress Crochet T-Shirt","Urban Empyre",B0D4JHXBHG,2921820,LOW,47,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kewpie%20Baby%20Sewing%20Seamstress%20Crochet%20T-Shirt,5/30/2026
49,4,2021-05-06,"1V8 Knitting I'm retired Crochet is my job for Retirement T-Shirt","Funny quilting I'm retired Crochet is my job",B0948R8S7H,2455900,LOW,50,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=1V8%20Knitting%20I'm%20retired%20Crochet%20is%20my%20job%20for%20Retirement%20T-Shirt,5/30/2026
50,4,2025-04-03,"Baseball Heart Garrett Crochet Boston Baseball MLBPA T-Shirt","Ballpark MVP",B0F3HV1SFT,2144575,LOW,67,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Baseball%20Heart%20Garrett%20Crochet%20Boston%20Baseball%20MLBPA%20T-Shirt,5/30/2026
51,4,2026-04-09,"On My Way to Crochet Things and Cause Chaos T-Shirt","Crochet Crocheting Crocheter Yarn Fiber",B0GWMP4FCP,2949511,LOW,75,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=On%20My%20Way%20to%20Crochet%20Things%20and%20Cause%20Chaos%20T-Shirt,5/30/2026
52,4,2026-04-16,"Sorry I Have Therapy Crochet Hook Yarn Art T-Shirt","Introverted Crocheting And Crafting",B0GXGDZRYF,2925401,LOW,84,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sorry%20I%20Have%20Therapy%20Crochet%20Hook%20Yarn%20Art%20T-Shirt,5/30/2026
53,4,2025-01-21,"Skeleton The Crocheter Mom Tarot Card Knitter Crochet Lover T-Shirt","The Crocheter Mom Tarot Card Skeleton Knitting",B0DTJYVTHG,1439865,LOW,112,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Skeleton%20The%20Crocheter%20Mom%20Tarot%20Card%20Knitter%20Crochet%20Lover%20T-Shirt,5/30/2026
54,4,2021-04-24,"Themed Crochet Lovers Don't Talk To Me I'm Counting T-Shirt","Crochet",B093DVJ71P,1772189,LOW,123,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Themed%20Crochet%20Lovers%20Don't%20Talk%20To%20Me%20I'm%20Counting%20T-Shirt,5/30/2026
55,4,2024-01-19,"Crochet Love Crochet Heart Yarn Knitting I Love Crochet T-Shirt, Small, Black","Crochet Love Heart Yarn Knitting I Love Crochet",B0CSSTG271,1063832,LOW,177,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Crochet%20Love%20Crochet%20Heart%20Yarn%20Knitting%20I%20Love%20Crochet%20T-Shirt%2C%20Small%2C%20Black,5/30/2026
56,4,2026-01-09,"Oops I Bought More Yarn T-Shirt","Yarn Hoarder Knitting Crochet Crocheting Knitter",B0GFT8RJH4,1161903,LOW,184,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oops%20I%20Bought%20More%20Yarn%20T-Shirt,5/30/2026
57,4,2024-03-26,"T-Shirt","In My Crochet Era Crochet Lover",B0CZ3P78VC,1997549,LOW,200,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=In%20My%20Crochet%20Era%20Crochet%20Lover%20t-shirt,5/30/2026
58,4,2022-11-17,"Knitting Knitter Heartbeat Knitting Heartbeat T-Shirt","Funny Knitter Knitting HS0",B0BMQP87T7,1158494,LOW,219,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Knitting%20Knitter%20Heartbeat%20Knitting%20Heartbeat%20T-Shirt,5/30/2026
59,4,2021-02-01,"Funny Welcome to The Shitshow Meme, Vintage, Mens Womens T-Shirt","funny welcome to the shitshow meme gift (explicit)",B08VLYYPDN,1026171,LOW,252,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Welcome%20to%20The%20Shitshow%20Meme%2C%20Vintage%2C%20Mens%20Womens%20T-Shirt,5/30/2026
60,4,2023-04-25,"Cat I Crochet So I Don't Choke People Save A Life Send Yarn T-Shirt","Funny I Crochet So I don't Choke People Tee Shirt",B0C3J4NRHD,1202744,LOW,280,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cat%20I%20Crochet%20So%20I%20Don't%20Choke%20People%20Save%20A%20Life%20Send%20Yarn%20T-Shirt,5/30/2026
61,4,2020-01-16,"Dogs and Crochet Make Me Happy Humans Make My Head Hurt T-Shirt","Funny Dogs And Crochet Tee Shirt",B083XY4BCM,1940469,LOW,281,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dogs%20and%20Crochet%20Make%20Me%20Happy%20Humans%20Make%20My%20Head%20Hurt%20T-Shirt,5/30/2026
62,4,2025-07-13,"I Own A 9mm And I Know How To Use It T-Shirt","Yarn Enthusiasts Crochet Passion",B0FHFJLM1W,1960657,LOW,299,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Own%20A%209mm%20And%20I%20Know%20How%20To%20Use%20It%20T-Shirt,5/30/2026
63,4,2026-01-16,"I Knit So I Don't Unravel Sarcastic Knitting Quote for Women T-Shirt","knitting humor quote for yarn lovers",B0GH7VHN3Y,983231,LOW,303,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Knit%20So%20I%20Don't%20Unravel%20Sarcastic%20Knitting%20Quote%20for%20Women%20T-Shirt,5/30/2026
64,4,2021-10-20,"Funny Crochet Mom Makes Me Feel Less Murdery Vintage T-Shirt","Crochet Gift For Crocheters",B09JYQC2MN,717655,LOW,305,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Crochet%20Mom%20Makes%20Me%20Feel%20Less%20Murdery%20Vintage%20T-Shirt,5/30/2026
65,4,2025-05-17,"It's A Good Day To Crochet Wildflower Crochet Lover Knitting T-Shirt","Crochet Lover Knitting Crocheting Crocheters Tees",B0F91WX4HC,625727,LOW,305,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It's%20A%20Good%20Day%20To%20Crochet%20Wildflower%20Crochet%20Lover%20Knitting%20T-Shirt,5/30/2026
66,4,2020-08-17,"Funny Cat knits shirt Knitting because murder is wrong T-Shirt","Cat Knitting Because Murder Is Wrong Shirt",B08G3WXFP2,844805,LOW,306,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cat%20knits%20shirt%20Knitting%20because%20murder%20is%20wrong%20T-Shirt,5/30/2026
67,4,2022-11-30,"Plumbing Pipefitter Wife, Funny Plumber Wife T-Shirt","Plumber Gifts For Men Funny Pipefitter Tools c.o.",B0BNNRBMGZ,845003,LOW,312,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Plumbing%20Pipefitter%20Wife%2C%20Funny%20Plumber%20Wife%20T-Shirt,5/30/2026
68,4,2022-11-16,"Knitting Knitter Cat Easily Distracted By Cats and Yarn T-Shirt","Funny Knitter Knitting HS0",B0BMPKHR5R,835766,LOW,320,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Knitting%20Knitter%20Cat%20Easily%20Distracted%20By%20Cats%20and%20Yarn%20T-Shirt,5/30/2026
