Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
34,6,2024-04-09,"Resident Alien This is Some Bullshit - Officially Licensed T-Shirt","NBC",B0D19BPH3L,894109,LOW,32,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Resident%20Alien%20This%20is%20Some%20Bullshit%20-%20Officially%20Licensed%20T-Shirt,6/2/2026
35,6,2025-05-21,"Colorful Alien Poses Collage Cartoon T-Shirt","Ben 10",B0F9HJ5JP9,629060,LOW,34,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Colorful%20Alien%20Poses%20Collage%20Cartoon%20T-Shirt,6/2/2026
36,6,2026-04-22,"We Deserve to Know Eye T-Shirt","Disclosure Day",B0GY6J99JZ,660004,LOW,42,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=We%20Deserve%20to%20Know%20Eye%20T-Shirt,6/2/2026
37,6,2026-01-30,"The X-Files Truth is Out There Alien Poster Retro 90's TV T-Shirt","X-Files",B0GKQMM9QJ,756898,LOW,45,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20X-Files%20Truth%20is%20Out%20There%20Alien%20Poster%20Retro%2090's%20TV%20T-Shirt,6/2/2026
38,6,2024-06-10,"This is Some Bullshit Resident Funny Swearing Alien Science T-Shirt","SciFi Alien Humor Universe",B0D6PV9LD5,752967,LOW,61,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=This%20is%20Some%20Bullshit%20Resident%20Funny%20Swearing%20Alien%20Science%20T-Shirt,6/2/2026
39,6,2024-06-07,"This is Some Bullshit Resident Funny Swearing Alien Science T-Shirt","SciFi Alien Humor Universe",B0D6J24VJV,738211,LOW,61,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=This%20is%20Some%20Bullshit%20Resident%20Funny%20Swearing%20Alien%20Science%20T-Shirt,6/2/2026
40,6,2025-02-11,"Grunge Green Alien Face Halloween Costume Vintage Area 51 T-Shirt","Green Alien Head 90's Style Funny Alien Face Gifts",B0DWSKXKGX,823077,LOW,81,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Grunge%20Green%20Alien%20Face%20Halloween%20Costume%20Vintage%20Area%2051%20T-Shirt,6/2/2026
41,6,2022-01-19,"Green Alien Head Outfit 90s Style Alien Costume Tank Top","Alien Gifts & Accessories",B09QQPLK11,618301,LOW,92,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Green%20Alien%20Head%20Outfit%2090s%20Style%20Alien%20Costume%20Tank%20Top,6/2/2026
42,6,2025-03-30,"Bigfoot Sasquatch Alien Lovefest Love Hand Sign 0LTD4V T-Shirt","Bigfoot Sasquatch Alien Lovefest Company",B0F311Q18V,717161,LOW,93,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bigfoot%20Sasquatch%20Alien%20Lovefest%20Love%20Hand%20Sign%200LTD4V%20T-Shirt,6/2/2026
43,6,2025-08-07,"Distressed Xenomorph Skull T-Shirt","Alien",B0FLLT8S2R,651413,LOW,100,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Distressed%20Xenomorph%20Skull%20T-Shirt,6/2/2026
44,6,2026-04-22,"LGBT Equality Not Rocket Science Pride Ally Toddler Boy Kids T-Shirt","LGBT Gay Pride Tees for Men Women",B0GY3S3FQQ,356325,LOW,101,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=LGBT%20Equality%20Not%20Rocket%20Science%20Pride%20Ally%20Toddler%20Boy%20Kids%20T-Shirt,6/2/2026
45,6,2025-03-30,"Cowboy UFO Alien Encounter Horse Retro Western Desert T-Shirt","Country Cowboy UFO Alien Co.",B0F31FJMKJ,546655,LOW,104,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cowboy%20UFO%20Alien%20Encounter%20Horse%20Retro%20Western%20Desert%20T-Shirt,6/2/2026
46,6,2017-09-11,"Roswell 1947 Alien T Shirt - Vintage Style UFO, Area 51 T-Shirt","Tripping Yarns",B07KVZGK4R,592323,LOW,114,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Roswell%201947%20Alien%20T%20Shirt%20-%20Vintage%20Style%20UFO%2C%20Area%2051%20T-Shirt,6/2/2026
47,6,2024-07-09,"Siberian Husky Dog UFO Alien Extraterrestrial Selfie T-Shirt","Siberian Husky Dog UFO Alien Selfie Clothing",B0D93QQKXM,577502,LOW,122,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Siberian%20Husky%20Dog%20UFO%20Alien%20Extraterrestrial%20Selfie%20T-Shirt,6/2/2026
48,6,2025-04-03,"Allen The Alien Epic Poster T-Shirt","INVINCIBLE",B0F3L6GH75,504593,LOW,129,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Allen%20The%20Alien%20Epic%20Poster%20T-Shirt,6/2/2026
49,6,2022-01-17,"Area 51 Test Subject Alien Abduction Halloween Costume T-Shirt","Fun Wear Humorous Life Designs",B09QKF357K,537850,LOW,141,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Area%2051%20Test%20Subject%20Alien%20Abduction%20Halloween%20Costume%20T-Shirt,6/2/2026
50,6,2026-02-19,"Astronaut Reading Book to Alien Moon Space Astronomy Galaxy T-Shirt","Astronaut Alien & the Outer Space Co",B0GP83F92P,358209,LOW,144,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Astronaut%20Reading%20Book%20to%20Alien%20Moon%20Space%20Astronomy%20Galaxy%20T-Shirt,6/2/2026
51,6,2025-11-11,"Astronaut Dinosaur T Rex Outer Space Science Galaxy Universe T-Shirt","Astronaut Alien & the Outer Space Co",B0G1TV8TT7,330046,LOW,146,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Astronaut%20Dinosaur%20T%20Rex%20Outer%20Space%20Science%20Galaxy%20Universe%20T-Shirt,6/2/2026
52,6,2025-04-05,"Cannabis Weed Lover Stoner Babe 420 Alien Smoking Weed T-Shirt","Stoned Marijuana Funny Smoker Smoking 420",B0F3TR8LM5,583323,LOW,150,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cannabis%20Weed%20Lover%20Stoner%20Babe%20420%20Alien%20Smoking%20Weed%20T-Shirt,6/2/2026
53,6,2025-06-28,"Retro Alien Space Cowboy Cosmic Western Cowboy Cowgirl T-Shirt","Retro Western Alien Cowboy Cosmic Western",B0FFZ79H5F,550052,LOW,164,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20Alien%20Space%20Cowboy%20Cosmic%20Western%20Cowboy%20Cowgirl%20T-Shirt,6/2/2026
54,6,2024-08-14,"Alien 45th Anniversary: Classic T-Shirt","Klassische Xenomorph-Grafik",B0DD37DZ59,442540,LOW,173,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alien%2045th%20Anniversary%3A%20Classic%20T-Shirt,6/2/2026
55,6,2021-07-25,"I Mostly Communicate Through Sci-Fi Movie Quotes - Film Nerd T-Shirt","Funny Scifi Movies Mostly Alien Cult Humor Gifts",B09B6C1QTH,570908,LOW,192,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Mostly%20Communicate%20Through%20Sci-Fi%20Movie%20Quotes%20-%20Film%20Nerd%20T-Shirt,6/2/2026
56,6,2025-11-10,"Astronaut Outer Space Galaxy Universe Planet Saturn Science T-Shirt","Astronaut Alien & the Outer Space Co",B0G1N3FQFR,412239,LOW,209,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Astronaut%20Outer%20Space%20Galaxy%20Universe%20Planet%20Saturn%20Science%20T-Shirt,6/2/2026
57,6,2020-03-05,"Alien Cat UFO T-Shirt - Classic Fit, Round Neck, Black, Adult","ThreadWeird",B085JKYG4L,438734,LOW,252,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alien%20Cat%20UFO%20T-Shirt%20-%20Classic%20Fit%2C%20Round%20Neck%2C%20Black%2C%20Adult,6/2/2026
58,6,2025-01-14,"Funny Bigfoot & Alien Sasquatch Rock On Hand Sign UFO Selfie T-Shirt","bigfoot and alien t-shirt",B0DT1DN3CJ,331410,LOW,283,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Bigfoot%20%26%20Alien%20Sasquatch%20Rock%20On%20Hand%20Sign%20UFO%20Selfie%20T-Shirt,6/2/2026
59,6,2020-12-15,"Weird Funny This is My Human Costume I'm Really an Alien T-Shirt","This is My Human Costume I'm Really An Alien",B08QPHFN5V,225424,LOW,343,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Weird%20Funny%20This%20is%20My%20Human%20Costume%20I'm%20Really%20an%20Alien%20T-Shirt,6/2/2026
60,6,2026-02-24,"Bigfoot Alien Selfie Rock On Peace Sign Funny UFO Sasquatch T-Shirt","Squatchy Bigfoot Co",B0GPY392D7,185741,LOW,344,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bigfoot%20Alien%20Selfie%20Rock%20On%20Peace%20Sign%20Funny%20UFO%20Sasquatch%20T-Shirt,6/2/2026
61,6,2025-12-09,"Alien Cat Meme Retro Silly Cat Y2K Vintage Space Kitty Funny T-Shirt","Y2K Alien Cat Meme Retro Silly Cat Vintage Tee Co",B0G5WPW7BL,284027,LOW,375,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alien%20Cat%20Meme%20Retro%20Silly%20Cat%20Y2K%20Vintage%20Space%20Kitty%20Funny%20T-Shirt,6/2/2026
62,6,2017-09-09,"Alien Peace Cool Funny Cute UFO Lover Birthday Gift T-Shirt Small","UAB KIDKIS",B07KVZT5SL,273349,LOW,378,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alien%20Peace%20Cool%20Funny%20Cute%20UFO%20Lover%20Birthday%20Gift%20T-Shirt%20Small,6/2/2026
63,6,2025-10-02,"Y2K Alien Cat Meme Retro Silly Cat Vintage Space Kitty Funny T-Shirt","Y2K Alien Cat Meme Retro Silly Cat Vintage Tee Co",B0FTMM39FY,241423,LOW,391,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Y2K%20Alien%20Cat%20Meme%20Retro%20Silly%20Cat%20Vintage%20Space%20Kitty%20Funny%20T-Shirt,6/2/2026
64,6,2017-05-14,"Alien Funny Humans aren't Real Cute UFO Gift T-Shirt","UAB KIDKIS",B07PM2SN3N,159293,MEDIUM,539,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Alien%20Funny%20Humans%20aren't%20Real%20Cute%20UFO%20Gift%20T-Shirt,6/2/2026
65,6,2026-02-21,"Bigfoot Alien Fishing Funny Men UFO Sasquatch Lovers Camping T-Shirt","Squatchy Bigfoot Co",B0GPKC4BMJ,277760,MEDIUM,720,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bigfoot%20Alien%20Fishing%20Funny%20Men%20UFO%20Sasquatch%20Lovers%20Camping%20T-Shirt,6/2/2026
66,6,2023-12-03,"Cat Selfie with Alien UFO Funny Cat Gifts for Men Women Kid T-Shirt","Funny Cat Selfie Graphic Tees",B0CPD1WGSM,110901,MEDIUM,745,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cat%20Selfie%20with%20Alien%20UFO%20Funny%20Cat%20Gifts%20for%20Men%20Women%20Kid%20T-Shirt,6/2/2026
67,6,2025-07-24,"Funny Alien I Need Space Graphic Tee T-Shirt","Retro Graphic Tee Mens Womans",B0FJRWBHY1,243593,MEDIUM,786,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Alien%20I%20Need%20Space%20Graphic%20Tee%20T-Shirt,6/2/2026
68,5,2022-11-10,"Space Exploration Cosmonaut Space-Man Alien Spaceship T-Shirt","Astronaut Planet Balloon Space",B0BLZJM81K,722368,LOW,110,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Space%20Exploration%20Cosmonaut%20Space-Man%20Alien%20Spaceship%20T-Shirt,6/2/2026
69,5,2020-09-25,"This is My Human Costume I'm Really an Alien Retro 70s 80s T-Shirt","Funny Halloween Costumes Adult Shirts Tees",B08K488MX1,627087,LOW,120,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=This%20is%20My%20Human%20Costume%20I'm%20Really%20an%20Alien%20Retro%2070s%2080s%20T-Shirt,6/2/2026
70,5,2024-10-28,"Bigfoot Riding a Unicorn beamed up by a UFO, Alien, Cryptid T-Shirt","Dino's Atomic Designs",B0DL6CSTDV,646467,LOW,142,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bigfoot%20Riding%20a%20Unicorn%20beamed%20up%20by%20a%20UFO%2C%20Alien%2C%20Cryptid%20T-Shirt,6/2/2026
