Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
25,7,2021-11-28,"Retro Best Fur Dad Ever American Flag T-Shirt","Vintage Gift for Dog and Cat Owner",B09MPQRFCQ,316029,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20Best%20Fur%20Dad%20Ever%20American%20Flag%20T-Shirt,5/31/2026
26,7,2025-02-24,"Funny Alpha Wolf Meme Morbidly A Beast Bootleg T-Shirt","Cool Tees",B0DY813Q49,424353,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Alpha%20Wolf%20Meme%20Morbidly%20A%20Beast%20Bootleg%20T-Shirt,5/31/2026
27,7,2024-09-16,"I've Got Friends in Low Places Funny Dachshund Cowboy Doxie T-Shirt","Funny Dachshund Cowboy Doxie Mom Tee Shirt",B0DH4X5ZCQ,327444,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I've%20Got%20Friends%20in%20Low%20Places%20Funny%20Dachshund%20Cowboy%20Doxie%20T-Shirt,5/31/2026
28,7,2019-04-12,"Real Men Play with Their Weiners Funny Dachshund Dog Shirt T-Shirt","Dachshund Dog Lover Designs",B07QP7JN81,373841,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Real%20Men%20Play%20with%20Their%20Weiners%20Funny%20Dachshund%20Dog%20Shirt%20T-Shirt,5/31/2026
29,7,2024-03-22,"Floral Dachshund Cute Pet Dog Animal Lover Doxie Mama Women T-Shirt","Cute Dachshund Animal Lover",B0CYSS2LR4,396857,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Floral%20Dachshund%20Cute%20Pet%20Dog%20Animal%20Lover%20Doxie%20Mama%20Women%20T-Shirt,5/31/2026
30,7,2020-07-04,"Dachshund Weiner Vintage American Flag T-Shirt Small","USA Vintage & Distressed Store",B08CCB7FHX,341225,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dachshund%20Weiner%20Vintage%20American%20Flag%20T-Shirt%20Small,5/31/2026
31,7,2019-06-25,"Dachshund American Flag Bandana 4th of July Tshirt Gifts T-Shirt","Dachshund USA Flag Bandana 4th Of July Shirt Gifts",B07TL158L4,451096,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dachshund%20American%20Flag%20Bandana%204th%20of%20July%20Tshirt%20Gifts%20T-Shirt,5/31/2026
32,7,2025-06-13,"Cute Black Dachshund Dog with Heart Glasses Bubble Gum T-Shirt","Dachshund Bubble Gum Funny Dog Tee",B0FD3M28LD,458671,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cute%20Black%20Dachshund%20Dog%20with%20Heart%20Glasses%20Bubble%20Gum%20T-Shirt,5/31/2026
33,7,2024-09-24,"Types of Dachshund Funny Wiener Sausage Dog T-Shirt","I've Got Friends In Low Places Dachshund.co",B0DHTCBKQH,407643,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Types%20of%20Dachshund%20Funny%20Wiener%20Sausage%20Dog%20T-Shirt,5/31/2026
34,7,2026-02-26,"Dachshund Wiener Dog Minimalist Badge Patch Line Art T-Shirt","Dachshund Apparel Co",B0GQCNSLV4,524507,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dachshund%20Wiener%20Dog%20Minimalist%20Badge%20Patch%20Line%20Art%20T-Shirt,5/31/2026
35,7,2024-11-19,"Proud to Have A Little Wiener Funny Offensive Dachshund T-Shirt","MildlyPerturbed",B0DNK8CW3L,479626,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Proud%20to%20Have%20A%20Little%20Wiener%20Funny%20Offensive%20Dachshund%20T-Shirt,5/31/2026
36,7,2024-06-07,"Retro Easy Peasy Lemon Squeezy Hello Summer Vacation Women T-Shirt","Easy Peasy Lemon Squeezy Tee",B0D6G4DLS8,597904,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20Easy%20Peasy%20Lemon%20Squeezy%20Hello%20Summer%20Vacation%20Women%20T-Shirt,5/31/2026
37,7,2025-07-18,"Dachshund Mama Long Haired Dachshund Line Art Dog Artistic T-Shirt","Dachshund Lover Beautiful Weenie Art Gift Design",B0FHZHJ151,530747,UNKNOWN,0,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dachshund%20Mama%20Long%20Haired%20Dachshund%20Line%20Art%20Dog%20Artistic%20T-Shirt,5/31/2026
