Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
14,4,2018-12-23,"Funny Polish Chicken Shirt Backyard Chicken Coop Farm T-Shirt","Backyard Farm Chicken Shirts & Gifts",B07D6SYRYS,2301951,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Polish%20Chicken%20Shirt%20Backyard%20Chicken%20Coop%20Farm%20T-Shirt,5/31/2026
15,4,2021-08-19,"Professional Chicken Wrangler Urban Farmer Backyard Chicken T-Shirt","The Weird Shop",B08DLQQJD4,2321298,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Professional%20Chicken%20Wrangler%20Urban%20Farmer%20Backyard%20Chicken%20T-Shirt,5/31/2026
16,4,2023-01-22,"Party Animal Chicken Theme Farm Birthday Backyard Party T-Shirt","Chicken Gifts and Apparel",B0BSTKQVSH,2543480,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Party%20Animal%20Chicken%20Theme%20Farm%20Birthday%20Backyard%20Party%20T-Shirt,5/31/2026
17,4,2026-02-09,"Funny New Homesteader Backyard Chickens Pet Owner Homestead T-Shirt","Beginning Homesteading Chicken Husbandry Designs",B0GMKSRVN9,2637231,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20New%20Homesteader%20Backyard%20Chickens%20Pet%20Owner%20Homestead%20T-Shirt,5/31/2026
18,4,2023-11-26,"Funny Womens Kids Hen Chicken Whisperer Buff Orpington Lover T-Shirt","Cute Backyard Farming Mom Gifts T Shirts & Hoodies",B0CP1CMYKL,2831135,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Womens%20Kids%20Hen%20Chicken%20Whisperer%20Buff%20Orpington%20Lover%20T-Shirt,5/31/2026
19,4,2025-05-07,"I Dont Flock with Just Anyone Chicken Hen Coop T-Shirt","Flock Chicken Coop Hen Backyard Poultry Attitude",B0F7RNWN26,2796620,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Dont%20Flock%20with%20Just%20Anyone%20Chicken%20Hen%20Coop%20T-Shirt,5/31/2026
20,4,2025-07-13,"Oops I Got Another Chicken Lover Design T-Shirt","Funny Chicken Humor Backyard Farmer",B0FHGGX7B5,3371859,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oops%20I%20Got%20Another%20Chicken%20Lover%20Design%20T-Shirt,5/31/2026
21,4,2024-05-15,"Ask Me About My Chickens Pet Backyard Chicken Owner T-Shirt","Backyard Chicken Owner Design",B0D47MSGQZ,3323030,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Ask%20Me%20About%20My%20Chickens%20Pet%20Backyard%20Chicken%20Owner%20T-Shirt,5/31/2026
22,4,2025-04-18,"Oops I Got Another Chicken Owner Mom Dad Homesteader Gifts T-Shirt","Vintage Funny Backyard Chicken Keeping Coop Farmer",B0F5KC6LPK,3449341,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oops%20I%20Got%20Another%20Chicken%20Owner%20Mom%20Dad%20Homesteader%20Gifts%20T-Shirt,5/31/2026
23,4,2021-05-19,"Backyard Chicken Farmer 4th of July USA Flag T-Shirt","Proud USA Farmer Clothing for Men Women",B095CS7LTS,2605450,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Farmer%204th%20of%20July%20USA%20Flag%20T-Shirt,5/31/2026
24,4,2017-09-20,"Cute Funny Chickens, chicken farmers, I love My Girls T-Shirt","Funny Backyard Chicken Products",B07N4LN5CN,3357682,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cute%20Funny%20Chickens%2C%20chicken%20farmers%2C%20I%20love%20My%20Girls%20T-Shirt,5/31/2026
25,4,2025-07-29,"Yep, I Talk to My Chickens Funny Backyard Chicken Humor Farm T-Shirt","Farmers Artwork",B0FKB15L5W,3913717,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yep%2C%20I%20Talk%20to%20My%20Chickens%20Funny%20Backyard%20Chicken%20Humor%20Farm%20T-Shirt,5/31/2026
26,4,2025-10-21,"Chicken Vintage Collage Chickens Lover Farmer T-Shirt","Chicken Asymmetrical Collage Design",B0FX7N7F9N,4005492,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Vintage%20Collage%20Chickens%20Lover%20Farmer%20T-Shirt,5/31/2026
27,4,2023-02-21,"Queen Of The Coop Backyard Chicken Farmer T-Shirt","Poultry Farmers Life Chicken Hen And Rooster Ideas",B0BWGNKX4R,3977869,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Queen%20Of%20The%20Coop%20Backyard%20Chicken%20Farmer%20T-Shirt,5/31/2026
28,4,2026-02-23,"Backyard Chicken Expert | Chicken Farmer T-Shirt","Chickens Keeper Gifts Merch",B0GPR1Z942,4345781,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Expert%20%7C%20Chicken%20Farmer%20T-Shirt,5/31/2026
29,4,2018-09-30,"Queen Of The Coop Chicken Lady Backyard Farm T-Shirt T-Shirt","Queen Of The Coop T-Shirt Chicken Lover Farm Tees",B07HWJXNHB,4153427,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Queen%20Of%20The%20Coop%20Chicken%20Lady%20Backyard%20Farm%20T-Shirt%20T-Shirt,5/31/2026
30,4,2026-01-19,"Chicken Math Too Many Chickens Backyard Poultry Humor Flock T-Shirt","Chicken Math Humor Chicken Keeper Flock Addict",B0GHPRQHB8,4463153,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Math%20Too%20Many%20Chickens%20Backyard%20Poultry%20Humor%20Flock%20T-Shirt,5/31/2026
31,4,2026-02-09,"Funny Backyard Chicken Brooder Pet Owner Homestead Hen Mom T-Shirt","Funny Chicken Mama Homesteading Humor Woman Design",B0GMKW8591,4742647,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Backyard%20Chicken%20Brooder%20Pet%20Owner%20Homestead%20Hen%20Mom%20T-Shirt,5/31/2026
32,4,2023-08-19,"Silkie Chicken Silkie Chicken Lover Love Silky Chicken T-Shirt","Fluffy Feathers Backyard Chicken",B0CG3YWWLS,4468904,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Silkie%20Chicken%20Silkie%20Chicken%20Lover%20Love%20Silky%20Chicken%20T-Shirt,5/31/2026
33,4,2025-12-29,"Chicken Chicken of THE Ditch Backyard Barn Humor T-Shirt","Ditch Coop Club",B0GD17YL5Z,4653049,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Chicken%20of%20THE%20Ditch%20Backyard%20Barn%20Humor%20T-Shirt,5/31/2026
34,4,2020-11-22,"Rooster Chicken - Farm Farming Farmer Backyard Cute Funny T-Shirt","Rooster for Men Women Boys Girls Kids by RJ",B08P1T345D,3758356,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rooster%20Chicken%20-%20Farm%20Farming%20Farmer%20Backyard%20Cute%20Funny%20T-Shirt,5/31/2026
35,4,2023-08-19,"Silkie Chicken Just A Girl Smooth Cuddly Bird Silk Chicken T-Shirt","Fluffy Feathers Backyard Chicken",B0CG3Y46FX,3287021,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Silkie%20Chicken%20Just%20A%20Girl%20Smooth%20Cuddly%20Bird%20Silk%20Chicken%20T-Shirt,5/31/2026
36,4,2026-02-24,"Henopause Funny Menopause Chicken Lover Mama Hen Long Sleeve T-Shirt","Farmhouse Backyard Hen Humor Tee",B0GPWHL74L,4833850,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Henopause%20Funny%20Menopause%20Chicken%20Lover%20Mama%20Hen%20Long%20Sleeve%20T-Shirt,5/31/2026
37,4,2026-04-30,"Local Egg Dealer Chicken Lover Hen Farmer Poultry T-Shirt","Backyard Chicken Keepers Country Farm Life",B0GZ54N3SQ,5177909,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Local%20Egg%20Dealer%20Chicken%20Lover%20Hen%20Farmer%20Poultry%20T-Shirt,5/31/2026
38,4,2025-05-19,"Backyard Chicken Social Club, Ladies Only, Chicken Lady Tank Top","Ladies Chicken Farm Tee",B0F94LPM43,4932582,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Social%20Club%2C%20Ladies%20Only%2C%20Chicken%20Lady%20Tank%20Top,5/31/2026
39,4,2026-02-09,"Coop Tax Funny Crazy Backyard Chicken Lady Homestead Hen T-Shirt","Funny Chicken Mama Homesteading Humor Woman Design",B0GMK86CB4,5032807,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Coop%20Tax%20Funny%20Crazy%20Backyard%20Chicken%20Lady%20Homestead%20Hen%20T-Shirt,5/31/2026
40,4,2015-09-01,"Freezer Camp Rooster Backyard Chicken Homestead T-Shirt T-Shirt","AmityOdds",B07MP7XQS7,4897076,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Freezer%20Camp%20Rooster%20Backyard%20Chicken%20Homestead%20T-Shirt%20T-Shirt,5/31/2026
41,4,2026-02-09,"The Egg Song Funny Crazy Backyard Chicken Lady Homestead Hen T-Shirt","Funny Chicken Mama Homesteading Humor Woman Design",B0GMK61CW7,4919771,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Egg%20Song%20Funny%20Crazy%20Backyard%20Chicken%20Lady%20Homestead%20Hen%20T-Shirt,5/31/2026
42,4,2025-10-14,"My Energy Level Funny Chicken Lover Backyard Chicken Farming T-Shirt","Chicken Farm Designs by A Backyard Chicken Farmer",B0FW65W8SV,4562523,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=My%20Energy%20Level%20Funny%20Chicken%20Lover%20Backyard%20Chicken%20Farming%20T-Shirt,5/31/2026
43,4,2018-09-07,"Queen of the Coop Shirt Funny Backyard Chicken Farmer Tee T-Shirt","Mama Hen Shirt (Chicken Mama Shirt)",B07F7R4TLN,6055677,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Queen%20of%20the%20Coop%20Shirt%20Funny%20Backyard%20Chicken%20Farmer%20Tee%20T-Shirt,5/31/2026
44,4,2026-01-29,"Yep, I Talk to My Chickens Funny Backyard Chicken Humor Farm T-Shirt","Farmers Artwork",B0GKD82DTD,5471223,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Yep%2C%20I%20Talk%20to%20My%20Chickens%20Funny%20Backyard%20Chicken%20Humor%20Farm%20T-Shirt,5/31/2026
45,4,2026-01-14,"Chicken, Fluent in Foul Language (Rooster & Hens T-Shirt","Backyard Clucker Co",B0GGVK5442,6421849,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%2C%20Fluent%20in%20Foul%20Language%20(Rooster%20%26%20Hens%20T-Shirt,5/31/2026
46,4,2025-10-23,"Backyard Chicken Farmer Distressed Gift for Chicken Moms Dad Premium Tri-Blend T-Shirt","Chicken Farmer Backyard Chicken Coop Gift Tees",B0FXGT1B8N,7234464,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Farmer%20Distressed%20Gift%20for%20Chicken%20Moms%20Dad%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
47,4,2025-07-21,"Local Egg Dealer Chicken Coop Men Women Farmer Long Sleeve T-Shirt","Backyard Chicken Keepers Country Farm Life",B0FJ7TYT5K,5467959,UNKNOWN,0,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Local%20Egg%20Dealer%20Chicken%20Coop%20Men%20Women%20Farmer%20Long%20Sleeve%20T-Shirt,5/31/2026
