Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
11,5,2025-04-28,"I'm That Crazy Bread Lady They Told You About T-Shirt","Bread Baking Sourdough Homemade Bread Bakery",B0F6MRDX3B,1387903,LOW,61,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'm%20That%20Crazy%20Bread%20Lady%20They%20Told%20You%20About%20T-Shirt,6/2/2026
12,5,2025-04-28,"I'm That Crazy Bread Lady They Told You About T-Shirt","Bread Baking Sourdough Homemade Bread Bakery",B0F6MXQY8R,1393269,LOW,61,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'm%20That%20Crazy%20Bread%20Lady%20They%20Told%20You%20About%20T-Shirt,6/2/2026
13,5,2017-08-07,"Mens Who is Your Zaddy T-Shirt T-Shirt","Zaddy Tees",B07PN4G1DW,1377038,LOW,62,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mens%20Who%20is%20Your%20Zaddy%20T-Shirt%20T-Shirt,6/2/2026
14,5,2026-01-28,"Sourdough Social Club Bread Wake & Bake in My Sourdough Era T-Shirt","Sourdough Social Club Bread Wake And Bake Baking",B0GK98WD2R,1080657,LOW,75,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Social%20Club%20Bread%20Wake%20%26%20Bake%20in%20My%20Sourdough%20Era%20T-Shirt,6/2/2026
15,5,2023-02-17,"Sourdough Heavy Music Logo For Sourdough Baker T-Shirt","Sourdough Baking Apparel",B0BW4Q5TMZ,1557262,LOW,80,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Heavy%20Music%20Logo%20For%20Sourdough%20Baker%20T-Shirt,6/2/2026
16,5,2024-12-04,"Sourdough Queen I Like My Sourdough I Like My Jesus Risen T-Shirt","Sourdough Baking Bread Homestead Homemade",B0DPKT9D5G,1310881,LOW,94,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Queen%20I%20Like%20My%20Sourdough%20I%20Like%20My%20Jesus%20Risen%20T-Shirt,6/2/2026
17,5,2022-04-17,"Purrtato Cat Potato Cat Lover Idaho Potatoes T-Shirt","Funny Cat Potatoes Gifts",B09Y4QQ7DM,969427,LOW,122,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Purrtato%20Cat%20Potato%20Cat%20Lover%20Idaho%20Potatoes%20T-Shirt,6/2/2026
18,5,2024-03-07,"Sourdough Men's Bread King Baker Graphic T-Shirt","Baking Sourdough King Idea for Men Novelty",B0CXG3CDZQ,897221,LOW,123,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Men's%20Bread%20King%20Baker%20Graphic%20T-Shirt,6/2/2026
19,5,2024-03-07,"Sourdough University Breaducated Bread Baking Bakery Baker T-Shirt","Sourdough University Breaducated Bread Bakery",B0CXF72VZV,822656,LOW,146,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20University%20Breaducated%20Bread%20Baking%20Bakery%20Baker%20T-Shirt,6/2/2026
20,5,2026-03-25,"Women's in My Sourdough Era Funny Baking Cottagecore V-Neck T-Shirt","In My Sourdough Era Funny Baking Bread Lover",B0GTT3M16K,892872,LOW,178,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20in%20My%20Sourdough%20Era%20Funny%20Baking%20Cottagecore%20V-Neck%20T-Shirt,6/2/2026
21,5,2021-02-05,"Retro Zaddy vintage style swag T-Shirt","Retro Zaddy Swag",B08W331Z4X,913781,LOW,194,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20Zaddy%20vintage%20style%20swag%20T-Shirt,6/2/2026
22,5,2024-03-01,"Mama Makes The Dough Sour Dough Bread Homemade Mom T-Shirt","Mother's Day Mama Makes The Dough",B0CWVJGZXY,729184,LOW,197,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mama%20Makes%20The%20Dough%20Sour%20Dough%20Bread%20Homemade%20Mom%20T-Shirt,6/2/2026
23,5,2023-11-11,"Peace Love Democracy T-Shirt","Democracy Clothing",B0CN4ZM6XQ,863886,LOW,208,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Peace%20Love%20Democracy%20T-Shirt,6/2/2026
24,5,2023-03-23,"Fuck Around and Find Out (Back) T-Shirt","FAFO design",B0BZBSLLCK,739326,LOW,214,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Fuck%20Around%20and%20Find%20Out%20(Back)%20T-Shirt,6/2/2026
25,5,2026-01-21,"Funny Baking Don't Get Me Started Sourdough T-Shirt","Funny Bread Maker Gifts",B0GJ12FG1R,992168,LOW,260,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Baking%20Don't%20Get%20Me%20Started%20Sourdough%20T-Shirt,6/2/2026
26,5,2025-12-11,"Off to Bake More Sourdough, Funny Sourdough Bread Goose T-Shirt","Funny Sourdough Baker Goose Tee",B0G6FMYBS7,890101,LOW,278,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Off%20to%20Bake%20More%20Sourdough%2C%20Funny%20Sourdough%20Bread%20Goose%20T-Shirt,6/2/2026
27,5,2024-11-14,"Make 1984 Fiction Again Dystopian T-Shirt","Make 1984 Fiction Again Gifts",B0DN39F6R3,617255,LOW,279,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Make%201984%20Fiction%20Again%20Dystopian%20T-Shirt,6/2/2026
28,5,2019-10-04,"Nothing Changes If Nothing Changes T-Shirt","12 Steps To Sober",B07YQJB1X8,921280,LOW,281,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Nothing%20Changes%20If%20Nothing%20Changes%20T-Shirt,6/2/2026
29,4,2021-10-23,"Nana is My Name Sourdough Bread Baking Is My Game Grandma T-Shirt","Sourdough Masters Bakers Bread Baking Designs",B09K5Y81DM,4041296,LOW,30,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Nana%20is%20My%20Name%20Sourdough%20Bread%20Baking%20Is%20My%20Game%20Grandma%20T-Shirt,6/2/2026
30,4,2025-04-03,"Coquette Bow Sourdough Social Club T-Shirt","Coquette Gifts & Apparel for Women & Girls",B0F3L6RW3N,3232738,LOW,51,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Coquette%20Bow%20Sourdough%20Social%20Club%20T-Shirt,6/2/2026
31,4,2023-12-12,"Homesteading Mom Farm Life Gardening Sourdough & Chickens T-Shirt","Homestead Gardening Sourdough & Chickens",B0CQ2M47SS,3668636,LOW,54,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Homesteading%20Mom%20Farm%20Life%20Gardening%20Sourdough%20%26%20Chickens%20T-Shirt,6/2/2026
32,4,2025-04-28,"I'm That Crazy Bread Lady They Told You About T-Shirt","Bread Baking Sourdough Homemade Bread Bakery",B0F6MWLJJW,3246333,LOW,61,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'm%20That%20Crazy%20Bread%20Lady%20They%20Told%20You%20About%20T-Shirt,6/2/2026
33,4,2024-02-23,"Flour Water Yeast Salt Retro Baker Sourdough Bread Maker T-Shirt","Bake&Wake",B0CW8P2CGS,3013394,LOW,83,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Flour%20Water%20Yeast%20Salt%20Retro%20Baker%20Sourdough%20Bread%20Maker%20T-Shirt,6/2/2026
34,4,2026-03-11,"Women's I Like My Sourdough Like My Jesus Risen Christian Flowers V-Neck T-Shirt","Christian Apparel Co.",B0GS4N8TL3,3738759,LOW,84,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20I%20Like%20My%20Sourdough%20Like%20My%20Jesus%20Risen%20Christian%20Flowers%20V-Neck%20T-Shirt,6/2/2026
35,4,2024-04-24,"Wake And Bake Retro Groovy Sourdough Starter Bread Baking T-Shirt","Wake And Bake Sourdough Starter Bread Baking Tee",B0D2LHZV7D,3792496,LOW,88,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Wake%20And%20Bake%20Retro%20Groovy%20Sourdough%20Starter%20Bread%20Baking%20T-Shirt,6/2/2026
36,4,2025-01-07,"Mama Makes the Dough, Mom Baking Homemaking Sourdough T-Shirt","Mama Makes the Dough Mother's Day Shirts & Gifts",B0DSG4FV33,4543611,LOW,88,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mama%20Makes%20the%20Dough%2C%20Mom%20Baking%20Homemaking%20Sourdough%20T-Shirt,6/2/2026
37,4,2026-05-10,"Mens Sorry I Can't I Have to Feed My Sourdough Starter Performance T-Shirt","Sorry I Can't I Have To Feed My Sourdough Starter",B0H197CHDG,3686648,LOW,91,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mens%20Sorry%20I%20Can't%20I%20Have%20to%20Feed%20My%20Sourdough%20Starter%20Performance%20T-Shirt,6/2/2026
38,4,2026-01-28,"Caution Fermentation in Progress Sourdough Bread Home Baker T-Shirt","Funny Sourdough Baking Signs & Apparel",B0GK7KLDFQ,4328643,LOW,94,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Caution%20Fermentation%20in%20Progress%20Sourdough%20Bread%20Home%20Baker%20T-Shirt,6/2/2026
39,4,2026-02-03,"Sorry I'm Late Feeding My Starter Sourdough Bread Baker T-Shirt","Funny Sourdough Baker's Daily Humor",B0GL8NQ7HG,3292696,LOW,96,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sorry%20I'm%20Late%20Feeding%20My%20Starter%20Sourdough%20Bread%20Baker%20T-Shirt,6/2/2026
40,4,2026-01-16,"Sourdough is My Love Language Baking Humor T-Shirt","Funny Baker by HearthAndHandcraft",B0GH62QTBT,1410190,LOW,101,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20is%20My%20Love%20Language%20Baking%20Humor%20T-Shirt,6/2/2026
41,4,2021-10-21,"I Got These Muscles Baking Sourdough Tank Top","Bread Baking And Bakery Designs",B09JYPBW7N,1168063,LOW,103,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Got%20These%20Muscles%20Baking%20Sourdough%20Tank%20Top,6/2/2026
42,4,2025-10-15,"Sorry Can't Sourdough Bye T-Shirt","Sourdough Baker Gifts Co.",B0FWC2FL47,1203174,LOW,109,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sorry%20Can't%20Sourdough%20Bye%20T-Shirt,6/2/2026
43,4,2025-02-19,"Don't Get Me Started, Sourdough Starter, Sourdough Mama T-Shirt","Sourdough Mama Homestead Mama Bread Making",B0DXQ1N2TZ,1140241,LOW,119,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Don't%20Get%20Me%20Started%2C%20Sourdough%20Starter%2C%20Sourdough%20Mama%20T-Shirt,6/2/2026
44,4,2026-04-02,"Sourdough Heavy Metal T-Shirt","Funny Death Metal Sourdough Shirts",B0GVVQ5CNW,1410490,LOW,124,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Heavy%20Metal%20T-Shirt,6/2/2026
45,4,2022-03-09,"Make 1984 Fiction Again Freedom T-Shirt","1984 Fiction Freedom and Democracy",B09V6Z6JWV,1226684,LOW,146,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Make%201984%20Fiction%20Again%20Freedom%20T-Shirt,6/2/2026
46,4,2017-10-02,"Got Bread Funny T-Shirt - I Love Bread","BreadTime",B07NX5VGGH,1048789,LOW,170,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Got%20Bread%20Funny%20T-Shirt%20-%20I%20Love%20Bread,6/2/2026
47,4,2026-03-25,"Women's in My Sourdough Era Funny Baking Cottagecore V-Neck T-Shirt","Funny Sourdough Baker Humor by TKsTees",B0GTSFFS7T,1200271,LOW,178,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20in%20My%20Sourdough%20Era%20Funny%20Baking%20Cottagecore%20V-Neck%20T-Shirt,6/2/2026
48,4,2024-07-22,"Never Goon T-Shirt","Never Goon TP",B0D9WNM1CL,1289030,LOW,182,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Never%20Goon%20T-Shirt,6/2/2026
49,4,2026-02-28,"Sourdough Because Regular Bread is Stupid T-Shirt","Bread Sourdough Baker Home Baker Bread Maker",B0GQNYHNV7,1175777,LOW,191,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Because%20Regular%20Bread%20is%20Stupid%20T-Shirt,6/2/2026
50,4,2025-01-14,"Sourdough Because Regular Bread is Stupid T-Shirt","Bread Sourdough Baker Home Baker Bread Maker",B0DSYSCLWL,1741469,LOW,191,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sourdough%20Because%20Regular%20Bread%20is%20Stupid%20T-Shirt,6/2/2026
51,4,2024-01-24,"Mama Makes the Dough Sour Dough Bread Homemade mom T-Shirt","Mother's day gifts for homemade baking moms",B0CT5ZH772,1737812,LOW,198,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mama%20Makes%20the%20Dough%20Sour%20Dough%20Bread%20Homemade%20mom%20T-Shirt,6/2/2026
52,4,2017-05-28,"Oakland T-Shirt- Oak Tree Design T-Shirt","Sourdough Bay Apparel",B07NP91Q1M,1774140,LOW,213,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oakland%20T-Shirt-%20Oak%20Tree%20Design%20T-Shirt,6/2/2026
53,4,2025-04-22,"Wake and Bake Retro Baking Women T-Shirt","Funny Baking Tee",B0F5Y7WSR8,1510285,LOW,231,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Wake%20and%20Bake%20Retro%20Baking%20Women%20T-Shirt,6/2/2026
54,4,2021-12-07,"Feed Me Sour Cream, Funny Sour Cream Lover Meme, Sour Cream T-Shirt","Sour Cream Gifts",B09N6GJ184,1133964,LOW,235,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Feed%20Me%20Sour%20Cream%2C%20Funny%20Sour%20Cream%20Lover%20Meme%2C%20Sour%20Cream%20T-Shirt,6/2/2026
55,4,2026-01-29,"All You Knead is Sourdough Funny Homestead Sourdough Baking T-Shirt","Funny Bread Maker Pun Sourdough Starter Apparel",B0GKHRGZXQ,1119285,LOW,240,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=All%20You%20Knead%20is%20Sourdough%20Funny%20Homestead%20Sourdough%20Baking%20T-Shirt,6/2/2026
56,4,2026-01-09,"The Sourdough Dealer Tarot Card T-Shirt","Sourdough Bread Baking Bread Maker",B0GFSBNYGC,1080161,LOW,261,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Sourdough%20Dealer%20Tarot%20Card%20T-Shirt,6/2/2026
57,4,2025-02-25,"Funny Cowboy Frog Sourdough Starter Bread Maker Baking Women T-Shirt","Local Sourdough Bread Making Frog Women's Designs",B0DYCKZN2Z,1632748,LOW,262,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cowboy%20Frog%20Sourdough%20Starter%20Bread%20Maker%20Baking%20Women%20T-Shirt,6/2/2026
58,4,2020-07-15,"Flour Water Salt Sourdough Bread Ingredients How to Bake T-Shirt","Sourdough And Co",B08D29216Q,1326153,LOW,268,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Flour%20Water%20Salt%20Sourdough%20Bread%20Ingredients%20How%20to%20Bake%20T-Shirt,6/2/2026
59,4,2026-01-29,"Wake and Bake Sourdough Loaf Vintage 70s Baking T-Shirt","Retro Bread Baker Art",B0GKGRWG42,1766091,LOW,278,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Wake%20and%20Bake%20Sourdough%20Loaf%20Vintage%2070s%20Baking%20T-Shirt,6/2/2026
60,4,2017-10-30,"Bread Design Slice of Bread T-Shirt","Bread Designs DLKL",B07P3LRJLG,1360944,LOW,285,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bread%20Design%20Slice%20of%20Bread%20T-Shirt,6/2/2026
61,4,2020-03-20,"Retired Blackout Artist Funny AA Sobriety Program Gift T-Shirt","Cool Sober Living Quote Shirts and Apparel",B0866NKY87,1557887,LOW,287,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retired%20Blackout%20Artist%20Funny%20AA%20Sobriety%20Program%20Gift%20T-Shirt,6/2/2026
62,4,2025-03-30,"Funny Retro Vintage Bread Men Women Boys or Girls Bread T-Shirt","The Funny Bread Apparel Co",B0F31NMJ5W,1379547,LOW,288,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Retro%20Vintage%20Bread%20Men%20Women%20Boys%20or%20Girls%20Bread%20T-Shirt,6/2/2026
63,4,2025-12-17,"Sorry, I Can't I Have to Feed My Sourdough Starter T-Shirt","Sorry I Can't I Have to Feed My Sourdough Starter",B0G88DVZQ6,1429105,LOW,289,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Sorry%2C%20I%20Can't%20I%20Have%20to%20Feed%20My%20Sourdough%20Starter%20T-Shirt,6/2/2026
64,4,2025-02-24,"Bread Maker Dough Possum Funny Sourdough Starter Baking Pun T-Shirt","Local Sourdough Bread Making Possum Women's Design",B0DY8CK9B5,1157833,LOW,298,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bread%20Maker%20Dough%20Possum%20Funny%20Sourdough%20Starter%20Baking%20Pun%20T-Shirt,6/2/2026
65,4,2020-12-17,"Things I Do in My Spare Time Sourdough Baker Bread Lover T-Shirt","Sourdough Baking Bakery Gifts",B08QYCSFZW,1321834,LOW,299,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Things%20I%20Do%20in%20My%20Spare%20Time%20Sourdough%20Baker%20Bread%20Lover%20T-Shirt,6/2/2026
66,4,2025-11-01,"Funny Local Sourdough Dealer Cottagecore Bread Lover Design T-Shirt","Sourdough Dealer Designs",B0FYZ1M4WB,777662,LOW,309,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Local%20Sourdough%20Dealer%20Cottagecore%20Bread%20Lover%20Design%20T-Shirt,6/2/2026
67,4,2021-12-01,"I Like Bread Funny Minimalist Baking Sourdough T-Shirt","I Like Bread Funny Tee",B09MVC9K5G,751857,LOW,309,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Like%20Bread%20Funny%20Minimalist%20Baking%20Sourdough%20T-Shirt,6/2/2026
68,4,2025-11-01,"Funny Local Sourdough Dealer Cottagecore Bread Lover Design T-Shirt","Sourdough Dealer Designs",B0FYZ7LR56,827711,LOW,309,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Local%20Sourdough%20Dealer%20Cottagecore%20Bread%20Lover%20Design%20T-Shirt,6/2/2026
69,4,2021-02-01,"Bread Making Bread Baking Funny Gift This is My Bread Making T-Shirt","Bread Making And Bread Baking Gifts",B08VK8MZ9H,857986,LOW,320,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Bread%20Making%20Bread%20Baking%20Funny%20Gift%20This%20is%20My%20Bread%20Making%20T-Shirt,6/2/2026
70,4,2025-03-15,"Retro Funny Support Your Local Sourdough Dealer Bread Makers T-Shirt","Support Your Local Sourdough Dealer Women Men Kids",B0F1KJSK4V,667865,LOW,339,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20Funny%20Support%20Your%20Local%20Sourdough%20Dealer%20Bread%20Makers%20T-Shirt,6/2/2026
71,4,2024-01-05,"T-Shirt","Feminism Dragon Fantasy Vintage",B0CRL3298S,977435,LOW,377,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Feminism%20Dragon%20Fantasy%20Vintage%20t-shirt,6/2/2026
