Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
41,6,2023-03-25,"Worlds Best cat dad Ever Vintage cat dad Father Day Men T-Shirt","Cat dad for men father day coolest cat dad tee",B0BZLR6D4T,229267,MEDIUM,554,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Worlds%20Best%20cat%20dad%20Ever%20Vintage%20cat%20dad%20Father%20Day%20Men%20T-Shirt,6/2/2026
42,6,2026-03-26,"Red Blue White Three Cute Cats 4th of July US Flag Lover T-Shirt","Cat Holiday List Costume",B0GTZFDGDZ,278889,MEDIUM,588,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Red%20Blue%20White%20Three%20Cute%20Cats%204th%20of%20July%20US%20Flag%20Lover%20T-Shirt,6/2/2026
43,6,2025-05-18,"Catzilla Cat Japanese Art Funny Gifts for Men Women Boy Kids T-Shirt","Black Cat Lover Gifts Graphic Tees Art",B0F92JFYL9,229499,MEDIUM,601,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Catzilla%20Cat%20Japanese%20Art%20Funny%20Gifts%20for%20Men%20Women%20Boy%20Kids%20T-Shirt,6/2/2026
44,6,2025-07-30,"Small Cat Face Cat Lover Funny Cat Minimalist Subtle Cat T-Shirt","Minimalist Cat Lover Subtle Feline Art Apparel",B0FKHGMX5R,213010,MEDIUM,670,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Small%20Cat%20Face%20Cat%20Lover%20Funny%20Cat%20Minimalist%20Subtle%20Cat%20T-Shirt,6/2/2026
45,6,2023-11-23,"Mens I Didn't Choose The Cat Dad Life The Cat Dad Life Chose Me T-Shirt","Cool Tees",B0CNW2LFBP,186153,MEDIUM,698,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Mens%20I%20Didn't%20Choose%20The%20Cat%20Dad%20Life%20The%20Cat%20Dad%20Life%20Chose%20Me%20T-Shirt,6/2/2026
46,6,2026-01-04,"I Didn't Choose The Cat Dad Life The Cat Life Chose Me T-Shirt","Funny Father's Day I Didn't Choose The Cat Dad",B0GDYTZ34J,244931,MEDIUM,748,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Didn't%20Choose%20The%20Cat%20Dad%20Life%20The%20Cat%20Life%20Chose%20Me%20T-Shirt,6/2/2026
47,6,2025-08-09,"I Didn't Choose The Cat Dad Life The Cat Life Chose Me T-Shirt","Funny Father's Day I Didn't Choose The Cat Dad",B0FLW2M61P,196536,MEDIUM,748,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Didn't%20Choose%20The%20Cat%20Dad%20Life%20The%20Cat%20Life%20Chose%20Me%20T-Shirt,6/2/2026
48,6,2025-07-04,"Funny Smoking Cat Meme T-Shirt","Smoking Black Cat Funny Tees Co.",B0FGNYMHVC,218722,MEDIUM,809,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Smoking%20Cat%20Meme%20T-Shirt,6/2/2026
49,6,2024-08-05,"Cat Dad The Man The Myth The Snack Dealer T-Shirt","Cat Dad Pet Owner Father Feline Cat Treats",B0DC6W4BPW,170222,MEDIUM,813,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cat%20Dad%20The%20Man%20The%20Myth%20The%20Snack%20Dealer%20T-Shirt,6/2/2026
50,6,2025-09-18,"Funny Cat Graphic Tee Men Women Kids Weird Crazy Meme Cat T-Shirt","Cat Shirts For Women Men Teens",B0FRLJND15,295137,MEDIUM,837,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cat%20Graphic%20Tee%20Men%20Women%20Kids%20Weird%20Crazy%20Meme%20Cat%20T-Shirt,6/2/2026
51,6,2024-09-25,"Funny Cat Ramen Graphic Tee Japanese Kawaii Anime Cat T-Shirt","Cool Tees",B0DHXLR5BN,118721,HIGH,1000,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cat%20Ramen%20Graphic%20Tee%20Japanese%20Kawaii%20Anime%20Cat%20T-Shirt,6/2/2026
52,6,2024-03-18,"Cat Starry Night Van Gogh Cat for Cat Lover Cat Mom Cat Dad T-Shirt","Funny Starry Night Cat Lover Gifts Graphic Tees",B0CYDHYD64,102545,HIGH,1000,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cat%20Starry%20Night%20Van%20Gogh%20Cat%20for%20Cat%20Lover%20Cat%20Mom%20Cat%20Dad%20T-Shirt,6/2/2026
53,6,2024-08-21,"Kawaii Cat Eating Ramen Noodles Funny Anime Gift Girls Teens T-Shirt","Cat Eating Ramen Vintage Japanese Noodles",B0DDTMM39F,154333,HIGH,1000,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Kawaii%20Cat%20Eating%20Ramen%20Noodles%20Funny%20Anime%20Gift%20Girls%20Teens%20T-Shirt,6/2/2026
54,6,2025-08-05,"Black Cat Starry Night Van Gogh Cat, Cat Mom, Cat Dad T-Shirt","Funny Starry Night Cat Lover Graphic Tees",B0FL7GQQD8,207938,HIGH,1000,Good,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Black%20Cat%20Starry%20Night%20Van%20Gogh%20Cat%2C%20Cat%20Mom%2C%20Cat%20Dad%20T-Shirt,6/2/2026
55,5,2021-08-09,"Cannabis Stoner, Marijuana Cat Mom Dad T-Shirt","Cats And Weed",B09C5MJYMV,1107072,LOW,21,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cannabis%20Stoner%2C%20Marijuana%20Cat%20Mom%20Dad%20T-Shirt,6/2/2026
56,5,2025-12-02,"Womens Wait Until My Dad Hears About This Fathers Day Black Cat V-Neck T-Shirt","Wait Until My Dad Hears About This Alphabet Funny",B0G4Q8R9DC,1003365,LOW,29,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Wait%20Until%20My%20Dad%20Hears%20About%20This%20Fathers%20Day%20Black%20Cat%20V-Neck%20T-Shirt,6/2/2026
57,5,2022-06-11,"Womens Eff You See Kay Why Oh You Funny Cats Lover Cat Dad Mom V-Neck T-Shirt","Cats Fan Kitten",B0B3SP36W6,1171499,LOW,53,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Womens%20Eff%20You%20See%20Kay%20Why%20Oh%20You%20Funny%20Cats%20Lover%20Cat%20Dad%20Mom%20V-Neck%20T-Shirt,6/2/2026
58,5,2025-06-23,"Calico Cat with Flowers for Mom Dad Women Men Kids Botanical T-Shirt","Calico Whiskers & Wildflowers",B0FF71BTQF,1101200,LOW,80,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Calico%20Cat%20with%20Flowers%20for%20Mom%20Dad%20Women%20Men%20Kids%20Botanical%20T-Shirt,6/2/2026
59,5,2021-05-23,"Happy Father's Day Human Servant Your Tiny Furry Overlord T-Shirt","Happy Father's Day – Funny Black Cat Shirt",B095NBRRZ5,1187042,LOW,85,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Happy%20Father's%20Day%20Human%20Servant%20Your%20Tiny%20Furry%20Overlord%20T-Shirt,6/2/2026
60,5,2024-04-06,"The Man, The Myth, The Cat Dad, Cat Daddy Vintage Long Sleeve T-Shirt","Cat Lover Club",B0D11S694H,1239574,LOW,96,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Man%2C%20The%20Myth%2C%20The%20Cat%20Dad%2C%20Cat%20Daddy%20Vintage%20Long%20Sleeve%20T-Shirt,6/2/2026
61,5,2025-11-25,"(2 Sided) Cat Dad Club Life is Better with Cats Father's Day T-Shirt","Cat Dad Club Life Is Better With Cats Father's Day",B0G3WJ5MNJ,665675,LOW,112,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=(2%20Sided)%20Cat%20Dad%20Club%20Life%20is%20Better%20with%20Cats%20Father's%20Day%20T-Shirt,6/2/2026
62,5,2025-10-03,"Cat Daddy Sunglasses Sunset Retro Fur Dad Papa Kitten Men T-Shirt","Cat Shirts For Men Women Girls Kids Gift",B0FTT2YG3T,821493,LOW,117,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cat%20Daddy%20Sunglasses%20Sunset%20Retro%20Fur%20Dad%20Papa%20Kitten%20Men%20T-Shirt,6/2/2026
63,5,2025-12-01,"Vintage Japanese Cat Alien Catt Dad UFO Abduction Graphic T-Shirt","Vintage of animals",B0G4NDCQMS,752813,LOW,124,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Japanese%20Cat%20Alien%20Catt%20Dad%20UFO%20Abduction%20Graphic%20T-Shirt,6/2/2026
64,5,2026-03-09,"Japanese Gamer Cat Video Games Abduction UFO Cat Dad T-Shirt","Gamer Gifts Co.",B0GRW75YSY,954244,LOW,127,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Japanese%20Gamer%20Cat%20Video%20Games%20Abduction%20UFO%20Cat%20Dad%20T-Shirt,6/2/2026
