Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
33,5,2025-09-03,"We Still Do 30th Wedding Anniversary 30 Years Married Cruise T-Shirt","Retro Vintage Anniversary Couples Tees",B0FPMD9JX4,656970,LOW,236,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=We%20Still%20Do%2030th%20Wedding%20Anniversary%2030%20Years%20Married%20Cruise%20T-Shirt,6/2/2026
34,5,2024-03-08,"Happy 50th Anniversary Cruise Tee Golden Wedding Cruise T-Shirt","50th Anniversary Wedding Cruise Couple Matching",B0CXKCFRSV,611783,LOW,272,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Happy%2050th%20Anniversary%20Cruise%20Tee%20Golden%20Wedding%20Cruise%20T-Shirt,6/2/2026
35,5,2023-01-01,"I'm Just Here for The Free Ice Cream Funny Cruise 2026 T-Shirt","BDAZ",B0BRGSM38W,533458,LOW,315,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I'm%20Just%20Here%20for%20The%20Free%20Ice%20Cream%20Funny%20Cruise%202026%20T-Shirt,6/2/2026
36,5,2026-04-18,"St Thomas Palm Tree Mens Womens Cruise Vacation Souvenir T-Shirt","St Thomas USVI Retro Vacation Souvenirs",B0GXQZT366,573330,LOW,315,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=St%20Thomas%20Palm%20Tree%20Mens%20Womens%20Cruise%20Vacation%20Souvenir%20T-Shirt,6/2/2026
37,5,2024-05-02,"I Don't Drink And Drive I Sip And Cruise Funny Vacation Trip T-Shirt","Summer Cruise Party Vacation Trip Matching Outfit.",B0D365Z3Z6,586339,LOW,325,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Don't%20Drink%20And%20Drive%20I%20Sip%20And%20Cruise%20Funny%20Vacation%20Trip%20T-Shirt,6/2/2026
38,5,2025-05-30,"Cruise Drink Package All-Star Fun Vacation T-Shirt","Cruise Party Drink Package Vacation Apparel",B0FBFM2HDC,558598,LOW,338,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Drink%20Package%20All-Star%20Fun%20Vacation%20T-Shirt,6/2/2026
39,5,2023-10-03,"Couples Partner Cruise I Love It When We're Cruisin Together T-Shirt","Wedding Anniversary Cruise Gifts & Accessories.",B0CKD6VSJ4,462479,LOW,341,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Couples%20Partner%20Cruise%20I%20Love%20It%20When%20We're%20Cruisin%20Together%20T-Shirt,6/2/2026
40,5,2019-04-24,"I Like Big Boats and I Cannot Lie Funny Cruise Ship Men Gift T-Shirt","Lique Cruise",B07R2BL9KR,596721,LOW,343,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Like%20Big%20Boats%20and%20I%20Cannot%20Lie%20Funny%20Cruise%20Ship%20Men%20Gift%20T-Shirt,6/2/2026
41,5,2025-08-02,"Just Here for Free Ice Cream Funny Cruise Travel Matching T-Shirt","Funny Cruise Family Vacation Men Boys Kids Girls",B0FKYWLGLV,545105,LOW,349,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20Here%20for%20Free%20Ice%20Cream%20Funny%20Cruise%20Travel%20Matching%20T-Shirt,6/2/2026
42,5,2025-04-26,"Official Duck-Hunter Cruise Funny Rubber Duck Hunting Squad T-Shirt","Official Duck-Hunter Cruise Rubber Duck",B0F6KCF3FW,512845,LOW,350,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Official%20Duck-Hunter%20Cruise%20Funny%20Rubber%20Duck%20Hunting%20Squad%20T-Shirt,6/2/2026
43,5,2023-01-05,"Funny Cruise Ship Shirt for Men - Big Deck Energy T-Shirt","Funny Cruise Ship Shirt For Men - Boating Shirt",B0BRQW2D2X,527494,LOW,350,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Cruise%20Ship%20Shirt%20for%20Men%20-%20Big%20Deck%20Energy%20T-Shirt,6/2/2026
44,5,2025-05-03,"Countdown is Over It's Cruise Time On Cruise Ship Vacation T-Shirt","Cruise Day Countdown Apparel Co.",B0F7G2J5BV,410610,LOW,366,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Countdown%20is%20Over%20It's%20Cruise%20Time%20On%20Cruise%20Ship%20Vacation%20T-Shirt,6/2/2026
45,5,2023-08-08,"Making Memories One Cruise At A Time, Cruise Lovers T-Shirt","Cruise Lover Gifts & Apparel",B0CF2P93JS,465024,LOW,386,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Making%20Memories%20One%20Cruise%20At%20A%20Time%2C%20Cruise%20Lovers%20T-Shirt,6/2/2026
46,5,2026-04-09,"Summer Trip Cruise Ship Celebrate July 4th Independence Day T-Shirt","Cruising 250 Years Freedom",B0GWMD1H43,575019,LOW,399,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Summer%20Trip%20Cruise%20Ship%20Celebrate%20July%204th%20Independence%20Day%20T-Shirt,6/2/2026
47,5,2024-12-14,"80th Birthday Cruise Squad Friends Family Vacation Matching T-Shirt","N/A",B0DQGT5L96,316517,LOW,407,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=80th%20Birthday%20Cruise%20Squad%20Friends%20Family%20Vacation%20Matching%20T-Shirt,6/2/2026
48,5,2026-03-04,"Cruise Squad 2026 I Love It When We're Cruisin' Together T-Shirt","Cruise Squad 2026 I Love It Cruisin Together",B0GR6K3Y3D,451180,LOW,430,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruise%20Squad%202026%20I%20Love%20It%20When%20We're%20Cruisin'%20Together%20T-Shirt,6/2/2026
49,5,2025-11-20,"Oh Ship It's a Grad Trip 2026 Graduation Cruise T-Shirt","OH SHIP! Cruise Wear",B0G33FPSSG,427084,LOW,434,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oh%20Ship%20It's%20a%20Grad%20Trip%202026%20Graduation%20Cruise%20T-Shirt,6/2/2026
50,5,2026-04-22,"Just Here for The Free Ice Cream and Duck Hunting Cruise T-Shirt","Funny Rubber Duck Cruise Vacation Crusing Trip Art",B0GY6452TT,421386,LOW,439,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20Here%20for%20The%20Free%20Ice%20Cream%20and%20Duck%20Hunting%20Cruise%20T-Shirt,6/2/2026
51,5,2023-10-03,"Cruisin' Through Life Together Couples Husband Wife Cruise T-Shirt","Wedding Anniversary Cruise Gifts & Accessories.",B0CKD3VZLD,584959,LOW,442,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruisin'%20Through%20Life%20Together%20Couples%20Husband%20Wife%20Cruise%20T-Shirt,6/2/2026
52,5,2025-05-19,"Tropical Cruise On Vacation Time with Palm Tree Sunset View T-Shirt","Cruise Vacation Sunset Palm Tree Tropical Travel",B0F95V4S5G,499448,LOW,468,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Tropical%20Cruise%20On%20Vacation%20Time%20with%20Palm%20Tree%20Sunset%20View%20T-Shirt,6/2/2026
53,5,2025-11-24,"Aw Ship It's A Girls Trip 2026 Girl Cruise Vacation Trip T-Shirt","Funny Aw Ship It's A Girls Trip 2026 Girl Cruise",B0G3PDV9JX,584181,LOW,476,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Aw%20Ship%20It's%20A%20Girls%20Trip%202026%20Girl%20Cruise%20Vacation%20Trip%20T-Shirt,6/2/2026
54,5,2025-07-08,"Matching Family Friends and Group Alaskan Alaska Cruise 2026 Long Sleeve T-Shirt","Alaska 2026 Family Friends Summer Vacation",B0FH1S5L5W,444005,LOW,482,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Matching%20Family%20Friends%20and%20Group%20Alaskan%20Alaska%20Cruise%202026%20Long%20Sleeve%20T-Shirt,6/2/2026
55,5,2018-11-28,"Oh Ship Its a Birthday Trip Oh Ship Matching Birthday Cruise T-Shirt","OH SHIP! Cruise Wear",B07KXQZGFF,471005,LOW,483,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oh%20Ship%20Its%20a%20Birthday%20Trip%20Oh%20Ship%20Matching%20Birthday%20Cruise%20T-Shirt,6/2/2026
56,5,2019-01-25,"Oh Ship It's My Birthday - Oh Ship Shirt, Cruise Birthday T-Shirt","OH SHIP! Cruise Wear",B07JPK58WV,449176,LOW,487,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Oh%20Ship%20It's%20My%20Birthday%20-%20Oh%20Ship%20Shirt%2C%20Cruise%20Birthday%20T-Shirt,6/2/2026
57,5,2025-10-19,"Cruisin Through Life Together Husband and Wife Cruise Couple T-Shirt","Cruise Ship Couples Matching Cruising Together",B0FWZTJ49N,483690,LOW,489,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruisin%20Through%20Life%20Together%20Husband%20and%20Wife%20Cruise%20Couple%20T-Shirt,6/2/2026
58,5,2023-04-08,"I Bought The Drink Package Funny Cruise Ship Drink Package T-Shirt","Funny Cruise Ship Gifts & Vacation Shirts",B0C1V472G5,522295,MEDIUM,505,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20Bought%20The%20Drink%20Package%20Funny%20Cruise%20Ship%20Drink%20Package%20T-Shirt,6/2/2026
59,5,2025-03-26,"Matching Couples Cruise Women Candy Husband and Wife Cruise T-Shirt","Matching Cruise Shirts Couples Outfits",B0F2JCX925,451494,MEDIUM,512,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Matching%20Couples%20Cruise%20Women%20Candy%20Husband%20and%20Wife%20Cruise%20T-Shirt,6/2/2026
60,5,2023-04-02,"Cruising Couple Cruise Love It When We're Cruisin Together T-Shirt","Essentials Vacation Cruise Ship Clothing",B0C18W8TVK,597266,MEDIUM,536,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cruising%20Couple%20Cruise%20Love%20It%20When%20We're%20Cruisin%20Together%20T-Shirt,6/2/2026
61,5,2023-08-26,"Time to Get Ship Faced and a Little Nauti - Cruise Ship T-Shirt","Cruise Ship Vacations",B0CGPFWTSL,493852,MEDIUM,540,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Time%20to%20Get%20Ship%20Faced%20and%20a%20Little%20Nauti%20-%20Cruise%20Ship%20T-Shirt,6/2/2026
62,5,2025-12-03,"It's My 60th Birthday Trip Cruise Vacation Matching Cruising T-Shirt","60 Year Old Cruise 60th Birthday Cruise Crew 2025",B0G4WZC2C2,560373,MEDIUM,542,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It's%20My%2060th%20Birthday%20Trip%20Cruise%20Vacation%20Matching%20Cruising%20T-Shirt,6/2/2026
63,5,2024-01-09,"50 Years Old Cruise Birthday Party 50th Birthday Cruise T-Shirt","50th Birthday Cruise Squad",B0CRTQT744,583839,MEDIUM,551,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=50%20Years%20Old%20Cruise%20Birthday%20Party%2050th%20Birthday%20Cruise%20T-Shirt,6/2/2026
64,5,2023-03-14,"Retro On Cruise Time Summer Vacation Outfits for Women Men T-Shirt","N/A",B0BYD99323,539826,MEDIUM,554,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Retro%20On%20Cruise%20Time%20Summer%20Vacation%20Outfits%20for%20Women%20Men%20T-Shirt,6/2/2026
65,5,2026-01-31,"Most Likely to Be At The Buffet Matching Family Cruise 2026 T-Shirt","Cruise Crew Family Vacation Matching 2026 outfit",B0GKWX2JS9,580111,MEDIUM,582,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Most%20Likely%20to%20Be%20At%20The%20Buffet%20Matching%20Family%20Cruise%202026%20T-Shirt,6/2/2026
66,5,2025-02-07,"Things I Do in My Spare Time Funny Cruise Cruising Lover T-Shirt","Cruise Cruising Lover Tees Gifts by T&T",B0DWDKKVB9,444503,MEDIUM,586,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Things%20I%20Do%20in%20My%20Spare%20Time%20Funny%20Cruise%20Cruising%20Lover%20T-Shirt,6/2/2026
67,5,2024-06-03,"It's My Graduation Cruise Graduation Trip Cruise 2026 Senior T-Shirt","t's My Graduation Cruise Graduation Cruise 2026",B0D5YQY4LJ,372436,MEDIUM,589,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=It's%20My%20Graduation%20Cruise%20Graduation%20Trip%20Cruise%202026%20Senior%20T-Shirt,6/2/2026
