Rank,Score,Listed Date,Product Title,Brand,ASIN,BSR,Competition Level,Competition Count,Opportunity Rating,Competition URL,Analysis Date
11,5,2023-11-20,"I May Look Calm - Chicken Farm Poultry Owner T-Shirt","Funny Chicken Shirts",B0CNQF9SFQ,762520,LOW,103,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=I%20May%20Look%20Calm%20-%20Chicken%20Farm%20Poultry%20Owner%20T-Shirt,5/31/2026
12,5,2025-05-10,"Vintage USA Flag Chicken Dad Stars T-Shirt","American Patriotic Chicken Dad Pride",B0F87VKGBC,779910,LOW,117,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20USA%20Flag%20Chicken%20Dad%20Stars%20T-Shirt,5/31/2026
13,5,2026-01-12,"Chicken Farmer Local Egg Dealer Rancher Farm Dad Men Women T-Shirt","Local Egg Dealer Men Women Chicken Designs",B0GGCM5PXY,947298,LOW,123,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Farmer%20Local%20Egg%20Dealer%20Rancher%20Farm%20Dad%20Men%20Women%20T-Shirt,5/31/2026
14,5,2025-11-26,"Chickens of The World Farm Animal Lover Chicken Breeds T-Shirt","Chickens of the World Breeds Lover Educational",B0G44DNSZQ,995308,LOW,187,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chickens%20of%20The%20World%20Farm%20Animal%20Lover%20Chicken%20Breeds%20T-Shirt,5/31/2026
15,5,2021-10-13,"Funny Men Women T-Shirt T-Shirt","Vintage The Chicken Whisperer",B09JBZS76B,781234,LOW,194,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Men%20Women%20T-Shirt%20T-Shirt,5/31/2026
16,5,2024-10-15,"Chicken Shirt Adult Kids Men Women Chicken Hen Body Costume T-Shirt","Chicken Hen Costume Shirts",B0DK413QR9,622176,LOW,201,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Shirt%20Adult%20Kids%20Men%20Women%20Chicken%20Hen%20Body%20Costume%20T-Shirt,5/31/2026
17,5,2025-02-03,"Chicken Floral Art Graphic Women Farm Chicken Lover Colorful T-Shirt","Chicken Lover Gear Co.",B0DVTFYG3M,940482,LOW,221,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Floral%20Art%20Graphic%20Women%20Farm%20Chicken%20Lover%20Colorful%20T-Shirt,5/31/2026
18,5,2019-05-01,"Crazy Chicken Lady Shirt Let's Be Honest I was Crazy Before T-Shirt","Crazy Chicken Lady Co",B07R6Y5ZC3,683112,LOW,222,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Crazy%20Chicken%20Lady%20Shirt%20Let's%20Be%20Honest%20I%20was%20Crazy%20Before%20T-Shirt,5/31/2026
19,5,2023-04-24,"Cock Fight Chicken Vintage T-Shirt","Rooster Shirt",B0C3FPMW9T,936625,LOW,250,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cock%20Fight%20Chicken%20Vintage%20T-Shirt,5/31/2026
20,5,2021-04-10,"Rooster Chicken Motif Farmer Colorful Farm Animals Chickens T-Shirt","Rooster Chickens - Farm Gift Birthday Christmas",B09266SMT5,994517,LOW,251,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rooster%20Chicken%20Motif%20Farmer%20Colorful%20Farm%20Animals%20Chickens%20T-Shirt,5/31/2026
21,5,2024-09-22,"Eagerlys Colorful Funny Chicken Art, Crazy Chicken Family T-Shirt","Eagerlys Colorful Funny Chicken Art tee",B0DHQTLWRD,807763,LOW,264,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Eagerlys%20Colorful%20Funny%20Chicken%20Art%2C%20Crazy%20Chicken%20Family%20T-Shirt,5/31/2026
22,5,2024-10-11,"Eagerlys Colorful Funny Chicken Art Crazy Chicken Family T-Shirt","Chicken Women Farming Farmer Design",B0DJWGYXDP,712662,LOW,269,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Eagerlys%20Colorful%20Funny%20Chicken%20Art%20Crazy%20Chicken%20Family%20T-Shirt,5/31/2026
23,5,2025-07-13,"Ladies Chicken Lover - Cottagecore Chicken With Wildflowers T-Shirt","Floral Chicken Cottagecore Farm Gift",B0FHFTN9W6,846992,LOW,270,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Ladies%20Chicken%20Lover%20-%20Cottagecore%20Chicken%20With%20Wildflowers%20T-Shirt,5/31/2026
24,5,2025-08-09,"Keep Homeschool Weird Funny Retro Vinage Mom Raccoon Chicken T-Shirt","Homeschool Keep Weird Raccoon Mom tee s hirt",B0FLV4JY5J,876390,LOW,276,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Keep%20Homeschool%20Weird%20Funny%20Retro%20Vinage%20Mom%20Raccoon%20Chicken%20T-Shirt,5/31/2026
25,5,2017-09-19,"Dabbing Chicken Funny Farmer Farm Boys Girls Men Dab Dance T-Shirt","Farm Animals Squad Co",B07PN3K7KY,810487,LOW,295,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Dabbing%20Chicken%20Funny%20Farmer%20Farm%20Boys%20Girls%20Men%20Dab%20Dance%20T-Shirt,5/31/2026
26,5,2025-09-01,"Eagerlys Colorful Funny Chicken Art,for Men Women Kids T-Shirt","Graphical Tees",B0FPD8MM13,425763,LOW,308,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Eagerlys%20Colorful%20Funny%20Chicken%20Art%2Cfor%20Men%20Women%20Kids%20T-Shirt,5/31/2026
27,5,2023-09-20,"Various Chickens - Chicken Breeds T-Shirt","Chickens and chicken designs",B0CJG4VDTN,515269,LOW,315,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Various%20Chickens%20-%20Chicken%20Breeds%20T-Shirt,5/31/2026
28,5,2025-07-21,"Local Egg Dealer Chicken Coop Men Women Farmer T-Shirt","N/A",B0FJ7S8FSV,1472777,LOW,322,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Local%20Egg%20Dealer%20Chicken%20Coop%20Men%20Women%20Farmer%20T-Shirt,5/31/2026
29,5,2025-06-09,"Chickens of The World Funny Cartoon Chicken Breeds Farm Art T-Shirt","Wowsome!",B0FCFB3XBY,1054090,LOW,324,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chickens%20of%20The%20World%20Funny%20Cartoon%20Chicken%20Breeds%20Farm%20Art%20T-Shirt,5/31/2026
30,5,2025-07-24,"F-CAW-F Funny Chicken Scream Humor Tank Top","Crazy Screaming Chicken Farm Joke",B0FJSHY3HD,455308,LOW,404,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=F-CAW-F%20Funny%20Chicken%20Scream%20Humor%20Tank%20Top,5/31/2026
31,5,2025-05-17,"Local Egg Dealer Rooster Farmer Chicken T-Shirt","Crazy Chicken Gifts For Chicken Lovers & Owners",B0F91JGBX9,482476,LOW,415,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Local%20Egg%20Dealer%20Rooster%20Farmer%20Chicken%20T-Shirt,5/31/2026
32,5,2020-09-25,"Cool Rooster Wearing Sunglasses Retro Vintage Chicken Tee T-Shirt Small","Funny Farm Animals Apparel",B08K39MB7J,467310,LOW,446,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Cool%20Rooster%20Wearing%20Sunglasses%20Retro%20Vintage%20Chicken%20Tee%20T-Shirt%20Small,5/31/2026
33,5,2025-10-13,"Henopause Women Collecting Chicken Funny Farm Chicken Lovers T-Shirt","Menopause Women Funny Farm Chicken Lovers",B0FVY7LCG1,501177,LOW,457,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Henopause%20Women%20Collecting%20Chicken%20Funny%20Farm%20Chicken%20Lovers%20T-Shirt,5/31/2026
34,5,2026-04-24,"Just A Girl Who Loves Chickens Cute Floral Animals Lover T-Shirt","Funny Floral Chicken Lover Fammer Women Girls Kids",B0GYDKFW35,427116,LOW,469,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20A%20Girl%20Who%20Loves%20Chickens%20Cute%20Floral%20Animals%20Lover%20T-Shirt,5/31/2026
35,5,2022-05-06,"Chicken Daddy Vintage Poultry Farmer Funny Fathers Day Mens T-Shirt","Vintage Tees",B09ZQ33GTV,416373,LOW,497,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Daddy%20Vintage%20Poultry%20Farmer%20Funny%20Fathers%20Day%20Mens%20T-Shirt,5/31/2026
36,5,2025-04-10,"Chicken Game Don't Look At The Chicken Funny Chicken Joke T-Shirt","Funny Chicken Game Farm Animal Lover",B0F4HWDMQ1,305178,MEDIUM,518,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Game%20Don't%20Look%20At%20The%20Chicken%20Funny%20Chicken%20Joke%20T-Shirt,5/31/2026
37,5,2022-12-20,"Funny Farm Farmer Kids Running T-Shirt","Professional Chicken Chaser",B0BQNFY4K3,586639,MEDIUM,524,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Funny%20Farm%20Farmer%20Kids%20Running%20T-Shirt,5/31/2026
38,5,2024-10-24,"Chicken Japanese Art Funny Chicken Gifts for Men Women Kid T-Shirt","Chickenzilla Apparel Gifts Graphic Tees",B0DKTF63X5,507575,MEDIUM,548,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Japanese%20Art%20Funny%20Chicken%20Gifts%20for%20Men%20Women%20Kid%20T-Shirt,5/31/2026
39,5,2025-01-05,"Chicken Game Don't Look at The Chicken Funny Chicken T-Shirt","Don't Look At The Chicken Game t -shir t",B0DS9QCVND,521304,MEDIUM,573,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Game%20Don't%20Look%20at%20The%20Chicken%20Funny%20Chicken%20T-Shirt,5/31/2026
40,5,2023-11-09,"Chicken Sunglasses Animal Farm Funny for Farmer Men Women T-Shirt","Funny Rooster Chicken Lover Graphic Tees",B0CN1NDYY8,439401,MEDIUM,593,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Sunglasses%20Animal%20Farm%20Funny%20for%20Farmer%20Men%20Women%20T-Shirt,5/31/2026
41,5,2018-08-08,"Chicken Vintage T Shirt Funny Poultry Farmer Gifts Tee Man W T-Shirt","Chicken Tee Vintage Chickens T-shirts",B07GB6FH8C,449039,MEDIUM,688,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Vintage%20T%20Shirt%20Funny%20Poultry%20Farmer%20Gifts%20Tee%20Man%20W%20T-Shirt,5/31/2026
42,5,2024-04-07,"i Raise Chickens I'm Literally a Chicken Tender T-Shirt","I Raise Chickens Im Literally Chicken Tender",B0D12H67Y8,552938,MEDIUM,689,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=i%20Raise%20Chickens%20I'm%20Literally%20a%20Chicken%20Tender%20T-Shirt,5/31/2026
43,5,2017-10-24,"The Chicken Whisperer Funny Chicken Lover Farming T-Shirt T-Shirt","Funny Chicken Lover & Chicken Farmer Shirts",B07PH9PW2B,304023,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=The%20Chicken%20Whisperer%20Funny%20Chicken%20Lover%20Farming%20T-Shirt%20T-Shirt,5/31/2026
44,5,2023-11-20,"Just A Girl Who Loves Chickens - Farm Animal Chicken T-Shirt","Funny Chicken Shirts",B0CNQGCD85,490713,HIGH,1000,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Just%20A%20Girl%20Who%20Loves%20Chickens%20-%20Farm%20Animal%20Chicken%20T-Shirt,5/31/2026
45,5,2025-05-14,"T-Shirt","Spring Chicken Chicken On Pogo Stick Funny Chicken",B0F8NTMBTJ,1231650,UNKNOWN,0,Average,,5/31/2026
46,4,2026-04-28,"Coffee Coop Chickens Repeat Chicken Keeper Morning Routine Premium Tri-Blend T-Shirt","Backyard Chicken Keeper Co",B0GYT8S8K8,N/A,LOW,7,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Coffee%20Coop%20Chickens%20Repeat%20Chicken%20Keeper%20Morning%20Routine%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
47,4,2026-05-28,"She Loved Her Chickens She Tolerated Most People She Said T-Shirt","Sassy Chicken Funny Quote Apparel",B0H35NDCSP,N/A,LOW,13,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=She%20Loved%20Her%20Chickens%20She%20Tolerated%20Most%20People%20She%20Said%20T-Shirt,5/31/2026
48,4,2026-04-09,"Flock Manager Vintage Rooster Hen Chicken Keeper Premium Tri-Blend T-Shirt","Backyard Chicken Keeper Homesteading Co",B0GWL9S32Z,N/A,LOW,26,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Flock%20Manager%20Vintage%20Rooster%20Hen%20Chicken%20Keeper%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
49,4,2026-02-28,"Women's Chicken Keeper Life Hen Farm Animals V-Neck T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNXCXQM,N/A,LOW,28,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20Chicken%20Keeper%20Life%20Hen%20Farm%20Animals%20V-Neck%20T-Shirt,5/31/2026
50,4,2026-02-28,"Vintage Chicken Keeper Suglasses Rooster Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNTY6Q1,N/A,LOW,31,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Vintage%20Chicken%20Keeper%20Suglasses%20Rooster%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
51,4,2026-04-28,"Coffee Coop Chickens Repeat Chicken Keeper Morning Routine T-Shirt","Backyard Chicken Keeper Co",B0GYTRDCP4,N/A,LOW,35,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Coffee%20Coop%20Chickens%20Repeat%20Chicken%20Keeper%20Morning%20Routine%20T-Shirt,5/31/2026
52,4,2026-02-28,"Farm Chicken Keeper Dad Rooster Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQP1M9KK,N/A,LOW,37,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Farm%20Chicken%20Keeper%20Dad%20Rooster%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
53,4,2026-02-28,"Chicken Keeper Life Hen Farm Animals Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNQ127Y,N/A,LOW,41,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Keeper%20Life%20Hen%20Farm%20Animals%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
54,4,2026-04-25,"Hen Keeping is My Cardio Chicken Mom Premium Tri-Blend T-Shirt","Hen Keeper Chicken Mom Retro Farmhouse",B0GYJFL5V1,N/A,LOW,43,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Hen%20Keeping%20is%20My%20Cardio%20Chicken%20Mom%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
55,4,2026-04-25,"Hen Keeping is My Cardio Chicken Mom T-Shirt","Hen Keeper Chicken Mom Retro Farmhouse",B0GYJKG1QV,N/A,LOW,45,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Hen%20Keeping%20is%20My%20Cardio%20Chicken%20Mom%20T-Shirt,5/31/2026
56,4,2026-02-28,"Raise Chicken Keeper Farm Poultry Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNXKCZ6,N/A,LOW,45,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Raise%20Chicken%20Keeper%20Farm%20Poultry%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
57,4,2026-04-09,"Women's Flock Manager Vintage Rooster Hen Chicken Keeper V-Neck T-Shirt","Backyard Chicken Keeper Homesteading Co",B0GWL7JX3L,N/A,LOW,49,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20Flock%20Manager%20Vintage%20Rooster%20Hen%20Chicken%20Keeper%20V-Neck%20T-Shirt,5/31/2026
58,4,2026-02-28,"Women's Vintage Chicken Keeper Suglasses Rooster V-Neck T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQP28NWF,N/A,LOW,55,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20Vintage%20Chicken%20Keeper%20Suglasses%20Rooster%20V-Neck%20T-Shirt,5/31/2026
59,4,2026-03-02,"Rise and Collect Eggs Chicken Keeper Morning Humor T-Shirt","Backyard Chicken Keeper Co",B0GQRQTQWR,N/A,LOW,57,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Rise%20and%20Collect%20Eggs%20Chicken%20Keeper%20Morning%20Humor%20T-Shirt,5/31/2026
60,4,2026-02-28,"Chicken Keeper Boy Rooster Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNRHRCC,N/A,LOW,58,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Chicken%20Keeper%20Boy%20Rooster%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
61,4,2026-04-27,"Backyard Chicken Farmer Vintage Coop Keeper Chicken Mom Premium Tri-Blend T-Shirt","Backyard Chicken Farmer Coop Mom Chicken Mom",B0GYNP9RSM,N/A,LOW,63,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Farmer%20Vintage%20Coop%20Keeper%20Chicken%20Mom%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
62,4,2026-02-28,"Backyard Chicken Keeper Support Local Eggs Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNT7M1H,N/A,LOW,63,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Keeper%20Support%20Local%20Eggs%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
63,4,2026-02-28,"Girl Loves Chickens Keeper Premium Tri-Blend T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQNR7CHF,N/A,LOW,63,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Girl%20Loves%20Chickens%20Keeper%20Premium%20Tri-Blend%20T-Shirt,5/31/2026
64,4,2026-04-25,"Women's Hen Keeping is My Cardio Chicken Mom V-Neck T-Shirt","Hen Keeper Chicken Mom Retro Farmhouse",B0GYJLBF87,N/A,LOW,64,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20Hen%20Keeping%20is%20My%20Cardio%20Chicken%20Mom%20V-Neck%20T-Shirt,5/31/2026
65,4,2026-04-09,"Flock Manager Vintage Rooster Hen Chicken Keeper Long Sleeve T-Shirt","Backyard Chicken Keeper Homesteading Co",B0GWL1QTJC,N/A,LOW,64,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Flock%20Manager%20Vintage%20Rooster%20Hen%20Chicken%20Keeper%20Long%20Sleeve%20T-Shirt,5/31/2026
66,4,2026-02-28,"Backyard Chicken Keeper Support Local Eggs Long Sleeve T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQP3HGG5,N/A,LOW,68,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Backyard%20Chicken%20Keeper%20Support%20Local%20Eggs%20Long%20Sleeve%20T-Shirt,5/31/2026
67,4,2026-02-28,"Women's Backyard Chicken Keeper Support Local Eggs V-Neck T-Shirt","Chicken Keeper Farmer Life Gifts & Tees",B0GQP1LJHV,N/A,LOW,68,Average,https://www.amazon.com/s?i=fashion-novelty&rh=p_6%3AATVPDKIKX0DER&s=relevancerank&hidden-keywords=Women's%20Backyard%20Chicken%20Keeper%20Support%20Local%20Eggs%20V-Neck%20T-Shirt,5/31/2026
